species	env	lfc	se	q_value	lower	upper	abn
Corynebacterium macginleyi	modern_calculus	-1.7548098683966429	0.6946466301016232	0.02826475170085771	-2.4494564984982663	-1.0601632382950197	model_calculus
Corynebacterium macginleyi	subgingival_plaque	0.6155836339334858	0.8488723774019686	0.6556799109241652	-0.23328874346848283	1.4644560113354546	subgingival_plaque
Corynebacterium macginleyi	supragingival_plaque	2.6015219306992328	0.8889820658266913	0.008001087709793695	1.7125398648725416	3.490503996525924	supragingival_plaque
Corynebacterium minutissimum	modern_calculus	-2.03653526100001	0.638333034959895	0.004268623335801371	-2.6748682959599046	-1.3982022260401148	model_calculus
Corynebacterium minutissimum	subgingival_plaque	1.0111157236997954	0.8176130446815957	0.38993452252059746	0.19350267901819973	1.828728768381391	subgingival_plaque
Corynebacterium minutissimum	supragingival_plaque	3.503607656487735	0.8039918870238435	4.771060421337872e-5	2.6996157694638914	4.307599543511579	supragingival_plaque
Corynebacterium vitaeruminis	modern_calculus	1.9846619727946164	0.7867508728164471	0.02845182108900989	1.1979110999781692	2.7714128456110636	modern_calculus
Corynebacterium vitaeruminis	subgingival_plaque	2.1817169893897326	0.8080523334235469	0.018834304816369826	1.3736646559661856	2.9897693228132796	subgingival_plaque
Corynebacterium vitaeruminis	supragingival_plaque	4.447293415461749	0.6967281667823992	9.818663655775514e-10	3.7505652486793495	5.144021582244148	supragingival_plaque
Corynebacterium casei	modern_calculus	-1.4706369428378328	0.6197189600633187	0.03992720089942274	-2.0903559029011514	-0.850917982774514	model_calculus
Corynebacterium casei	subgingival_plaque	1.0616221054328099	0.8972591297890281	0.412680044863876	0.16436297564378177	1.9588812352218379	subgingival_plaque
Corynebacterium casei	supragingival_plaque	2.4977698122083094	0.88619473566249	0.010601086812634821	1.6115750765458194	3.383964547870799	supragingival_plaque
Corynebacterium striatum	modern_calculus	1.8254604311667268	0.7639538918026973	0.03857906166874488	1.0615065393640295	2.589414322969424	modern_calculus
Corynebacterium striatum	subgingival_plaque	2.506846823498969	0.9319192614811603	0.019330045999229314	1.5749275620178085	3.4387660849801294	subgingival_plaque
Corynebacterium striatum	supragingival_plaque	5.250015343229	0.6121521394273853	8.22417708117481e-17	4.637863203801615	5.862167482656385	supragingival_plaque
Corynebacterium choanis	modern_calculus	-0.6785366211842359	0.9375425435127904	0.6216052397358904	-1.6160791646970263	0.25900592232855457	model_calculus
Corynebacterium choanis	subgingival_plaque	1.7778778580550507	0.878324795870063	0.10076894865250588	0.8995530621849878	2.6562026539251136	subgingival_plaque
Corynebacterium choanis	supragingival_plaque	4.955391595522238	0.588679559932467	3.0642334351984026e-16	4.366712035589771	5.544071155454706	supragingival_plaque
Corynebacterium nuruki	modern_calculus	0.5572838734744265	0.6660773630835438	0.5697668388419623	-0.10879348960911728	1.2233612365579702	modern_calculus
Corynebacterium nuruki	subgingival_plaque	2.061491792602426	0.6993620736577018	0.009211783855411954	1.3621297189447243	2.7608538662601276	subgingival_plaque
Corynebacterium nuruki	supragingival_plaque	2.521321026182297	0.7089876028801466	0.0010342206212019486	1.8123334233021504	3.230308629062444	supragingival_plaque
Corynebacterium testudinoris	modern_calculus	-0.6891528546600703	0.9336680115661282	0.6182183488231675	-1.6228208662261985	0.24451515690605796	model_calculus
Corynebacterium testudinoris	subgingival_plaque	1.7696479851809888	0.8699737801380505	0.09921807670269712	0.8996742050429383	2.6396217653190392	subgingival_plaque
Corynebacterium testudinoris	supragingival_plaque	4.358146265861179	0.7047052819834905	3.2569888891415244e-9	3.6534409838776885	5.062851547844669	supragingival_plaque
Rhodococcus fascians	modern_calculus	-1.4548285122662168	0.7827870781783535	0.12750377027657317	-2.2376155904445705	-0.6720414340878633	model_calculus
Rhodococcus fascians	subgingival_plaque	-0.4695199842672048	0.7312796872594234	0.6934308357116812	-1.2007996715266283	0.26175970299221857	model_calculus
Rhodococcus fascians	supragingival_plaque	0.6500085481474368	0.7161706499700786	0.4781962024589284	-0.06616210182264182	1.3661791981175155	supragingival_plaque
Rhodococcus ruber	modern_calculus	-0.8849350128707574	0.6348516281788172	0.2814929132864664	-1.5197866410495746	-0.25008338469194014	model_calculus
Rhodococcus ruber	subgingival_plaque	-0.9488028761819408	0.20761684722445603	2.5283304717813978e-5	-1.1564197234063969	-0.7411860289574848	model_calculus
Rhodococcus ruber	supragingival_plaque	0.7570780234396199	0.5308644857106535	0.2208298304809716	0.22621353772896646	1.2879425091502734	supragingival_plaque
Rhodococcus triatomae	modern_calculus	-2.0640032587237216	0.46679723096508946	3.8448057236783443e-5	-2.530800489688811	-1.5972060277586322	model_calculus
Rhodococcus triatomae	subgingival_plaque	0.6298079228146786	0.5991484895515375	0.46620386261981944	0.030659433263141023	1.228956412366216	subgingival_plaque
Rhodococcus triatomae	supragingival_plaque	1.3011884993402367	0.6528929433595654	0.07933959477162277	0.6482955559806713	1.954081442699802	supragingival_plaque
Nocardia sp. CS682	modern_calculus	-0.8424200426253201	0.654620997077784	0.3241781369771339	-1.4970410397031042	-0.18779904554753613	model_calculus
Nocardia sp. CS682	subgingival_plaque	-0.4941046062161426	0.4471220238151372	0.43717222797173116	-0.9412266300312798	-0.04698258240100539	model_calculus
Nocardia sp. CS682	supragingival_plaque	0.7980702747450066	0.5562151006349582	0.2193637115809432	0.24185517411004842	1.3542853753799649	supragingival_plaque
Nocardia cyriacigeorgica	modern_calculus	0.6310185031842508	0.683471708516842	0.5207731884303394	-0.052453205332591235	1.3144902117010928	modern_calculus
Nocardia cyriacigeorgica	subgingival_plaque	0.8411329710716872	0.69297557327685	0.4000462292607295	0.14815739779483716	1.5341085443485372	subgingival_plaque
Nocardia cyriacigeorgica	supragingival_plaque	2.3676757188861877	0.6504132100261851	8.075615803719733e-4	1.7172625088600024	3.018088928912373	supragingival_plaque
Nocardia farcinica	modern_calculus	0.39805681405544524	0.6164630854785338	0.6533356471004222	-0.21840627142308855	1.014519899533979	modern_calculus
Nocardia farcinica	subgingival_plaque	-0.30464142686971796	0.5161345187030635	0.7110694405658432	-0.8207759455727814	0.21149309183334553	model_calculus
Nocardia farcinica	supragingival_plaque	1.7473824389677222	0.6015752500327064	0.00851950359676056	1.1458071889350157	2.3489576890004287	supragingival_plaque
Nocardia asteroides	modern_calculus	-2.69363600396799	0.5775678596236684	1.2933840799072386e-5	-3.2712038635916585	-2.1160681443443217	model_calculus
Nocardia asteroides	subgingival_plaque	-0.945994132960758	0.6066855868846468	0.23543199647235682	-1.5526797198454048	-0.33930854607611116	model_calculus
Nocardia asteroides	supragingival_plaque	0.25341548410923553	0.6539824790193013	0.7209018389312511	-0.40056699491006575	0.9073979631285368	supragingival_plaque
Nocardia otitidiscaviarum	modern_calculus	-0.032189790228047244	0.6563401616592665	0.9637225884073205	-0.6885299518873137	0.6241503714312192	model_calculus
Nocardia otitidiscaviarum	subgingival_plaque	-0.6478306438151868	0.583884266902442	0.43717222797173116	-1.2317149107176288	-0.06394637691274485	model_calculus
Nocardia otitidiscaviarum	supragingival_plaque	0.46781123822857384	0.6444403732354137	0.5829292092293928	-0.17662913500683985	1.1122516114639875	supragingival_plaque
Gordonia sp. YC-JH1	modern_calculus	-0.20190014063948292	0.6514649460338967	0.8231860697304129	-0.8533650866733796	0.4495648053944138	model_calculus
Gordonia sp. YC-JH1	subgingival_plaque	-0.33199363454060427	0.4920887633672411	0.6729152021660875	-0.8240823979078453	0.16009512882663685	model_calculus
Gordonia sp. YC-JH1	supragingival_plaque	0.37615370980323926	0.5572760049466466	0.6154895232545237	-0.18112229514340739	0.9334297147498859	supragingival_plaque
Gordonia insulae	modern_calculus	-2.1305904494375394	0.800285834706057	0.02042571703171689	-2.9308762841435962	-1.3303046147314825	model_calculus
Gordonia insulae	subgingival_plaque	-1.624566089473912	0.6703599939173308	0.03969438068520698	-2.2949260833912426	-0.9542060955565812	model_calculus
Gordonia insulae	supragingival_plaque	-0.9181902413714962	0.6023718696963075	0.19143585164618837	-1.5205621110678038	-0.31581837167518867	model_calculus
Gordonia iterans	modern_calculus	-0.835342247685753	0.6602174793260579	0.33507199821020534	-1.4955597270118108	-0.17512476835969515	model_calculus
Gordonia iterans	subgingival_plaque	1.6051478567087356	0.7933166119893043	0.10076894865250588	0.8118312447194314	2.39846446869804	subgingival_plaque
Gordonia iterans	supragingival_plaque	1.9671052233060753	0.6433206710580645	0.005349407394935373	1.3237845522480107	2.61042589436414	supragingival_plaque
Gordonia phthalatica	modern_calculus	-0.26202200491620786	0.6592445060768798	0.784630769749104	-0.9212665109930877	0.3972225011606719	model_calculus
Gordonia phthalatica	subgingival_plaque	0.3778098370130535	0.7758705535905374	0.7760103470438341	-0.3980607165774839	1.1536803906035908	subgingival_plaque
Gordonia phthalatica	supragingival_plaque	0.9536954944526159	0.8252754897124231	0.34697777564990423	0.12842000474019277	1.778970984165039	supragingival_plaque
Tsukamurella paurometabola	modern_calculus	0.4905261385370041	0.6430720599913903	0.6137047724031728	-0.15254592145438617	1.1335981985283943	modern_calculus
Tsukamurella paurometabola	subgingival_plaque	2.4365985330616806	0.5869601924224461	1.3947481713083766e-4	1.8496383406392345	3.0235587254841265	subgingival_plaque
Tsukamurella paurometabola	supragingival_plaque	2.346854733727047	0.6450431469988963	8.102333549338451e-4	1.7018115867281507	2.9918978807259435	supragingival_plaque
Tsukamurella tyrosinosolvens	modern_calculus	0.37260512505643506	0.606753518434769	0.6625360006241731	-0.23414839337833393	0.979358643491204	modern_calculus
Tsukamurella tyrosinosolvens	subgingival_plaque	-0.9488028761819409	0.20761684722445603	2.5283304717813978e-5	-1.1564197234063969	-0.7411860289574849	model_calculus
Tsukamurella tyrosinosolvens	supragingival_plaque	0.35556850438282406	0.3722306882531594	0.4555176006791475	-0.016662183870335356	0.7277991926359835	supragingival_plaque
Streptomyces sp. SCUT-3	modern_calculus	0.40477507300678406	0.6136768230941794	0.6503045883271553	-0.2089017500873953	1.0184518961009634	modern_calculus
Streptomyces sp. SCUT-3	subgingival_plaque	0.11383010000385385	0.5669587581532249	0.8991413731582306	-0.4531286581493711	0.6807888581570788	subgingival_plaque
Streptomyces sp. SCUT-3	supragingival_plaque	1.2905215766280624	0.6465406176877599	0.07915254817475302	0.6439809589403025	1.9370621943158224	supragingival_plaque
Streptomyces sp. SCSIO 3032	modern_calculus	0.5810307546127511	0.6709821046553932	0.5530038557925866	-0.0899513500426421	1.2520128592681443	modern_calculus
Streptomyces sp. SCSIO 3032	subgingival_plaque	1.4585891970425147	0.741458733142698	0.10944470885366249	0.7171304638998167	2.2000479301852125	subgingival_plaque
Streptomyces sp. SCSIO 3032	supragingival_plaque	2.3706770593973405	0.650724169350766	8.041542589000851e-4	1.7199528900465744	3.0214012287481067	supragingival_plaque
Streptomyces sp. Z423-1	modern_calculus	-0.880953734071098	0.6405035128567466	0.2901785353044676	-1.5214572469278447	-0.24045022121435145	model_calculus
Streptomyces sp. Z423-1	subgingival_plaque	0.06503807168987052	0.5400499718319511	0.9297511463406164	-0.4750119001420806	0.6050880435218217	subgingival_plaque
Streptomyces sp. Z423-1	supragingival_plaque	-0.10982753063292831	0.2388435363853631	0.6744433098611742	-0.3486710670182914	0.12901600575243477	model_calculus
Streptomyces sp. NHF165	modern_calculus	-0.790118980589332	0.6722936443156539	0.377926069817796	-1.462412624904986	-0.1178253362736782	model_calculus
Streptomyces sp. NHF165	subgingival_plaque	-0.28161061621927597	0.5364917520275043	0.7498320928037021	-0.8181023682467803	0.25488113580822835	model_calculus
Streptomyces sp. NHF165	supragingival_plaque	0.8264614464107185	0.5354546177104066	0.18681147414602153	0.2910068287003119	1.3619160641211252	supragingival_plaque
Streptomyces sp. So13.3	modern_calculus	-0.260334034604103	0.6408583148049409	0.7823097226037612	-0.9011923494090439	0.38052428020083795	model_calculus
Streptomyces sp. So13.3	subgingival_plaque	-0.31999813600788585	0.5026154745727985	0.6953682585034198	-0.8226136105806844	0.1826173385649127	model_calculus
Streptomyces sp. So13.3	supragingival_plaque	0.8101812689182551	0.5797057431786724	0.23143235797884637	0.23047552573958274	1.3898870120969276	supragingival_plaque
Streptomyces sp. TLI_053	modern_calculus	0.41330468666688525	0.6178581837794742	0.6463198120559639	-0.20455349711258897	1.0311628704463596	modern_calculus
Streptomyces sp. TLI_053	subgingival_plaque	-0.3524672981237327	0.4741955269052717	0.6455482068396285	-0.8266628250290045	0.12172822878153905	model_calculus
Streptomyces sp. TLI_053	supragingival_plaque	0.3390361063402858	0.3768266918016273	0.478727870548149	-0.03779058546134151	0.7158627981419131	supragingival_plaque
Streptomyces sp. SN-593	modern_calculus	0.5381398749406903	0.6552701314042115	0.5796920347008299	-0.11713025646352127	1.1934100063449018	modern_calculus
Streptomyces sp. SN-593	subgingival_plaque	-0.316772150513402	0.5054515500375597	0.6971879500448056	-0.8222237005509617	0.1886793995241577	model_calculus
Streptomyces sp. SN-593	supragingival_plaque	0.3593072575899864	0.3752186984933672	0.4555176006791475	-0.015911440903380814	0.7345259560833536	supragingival_plaque
Streptomyces sp. CRXT-G-22	modern_calculus	0.4036280732444397	0.614858879089355	0.6506398255486552	-0.21123080584491527	1.0184869523337947	modern_calculus
Streptomyces sp. CRXT-G-22	subgingival_plaque	-0.948802876181941	0.20761684722445614	2.5283304717813978e-5	-1.156419723406397	-0.7411860289574849	model_calculus
Streptomyces sp. CRXT-G-22	supragingival_plaque	-0.10982753063292813	0.2388435363853631	0.6744433098611742	-0.3486710670182912	0.12901600575243496	model_calculus
Streptomyces sp. CRPJ-33	modern_calculus	0.43061593697964007	0.6235397610894817	0.6341295874046365	-0.19292382410984166	1.0541556980691218	modern_calculus
Streptomyces sp. CRPJ-33	subgingival_plaque	-0.2774731226659828	0.5401586859226316	0.7582208642406238	-0.8176318085886144	0.2626855632566488	model_calculus
Streptomyces sp. CRPJ-33	supragingival_plaque	0.8074155492573681	0.5617136336118255	0.2193637115809432	0.24570191564554267	1.3691291828691936	supragingival_plaque
Streptomyces sp. CRXT-Y-14	modern_calculus	-0.22347158711642034	0.6460531605631336	0.8145942630195889	-0.8695247476795539	0.4225815734467132	model_calculus
Streptomyces sp. CRXT-Y-14	subgingival_plaque	0.09895468849615197	0.5578668293310968	0.9086857426658345	-0.4589121408349448	0.6568215178272487	subgingival_plaque
Streptomyces sp. CRXT-Y-14	supragingival_plaque	-0.10982753063292795	0.23884353638536296	0.6744433098611742	-0.3486710670182909	0.129016005752435	model_calculus
Streptomyces sp. C8S0	modern_calculus	-1.5159815677985125	0.7790233887293131	0.10628288853295188	-2.2950049565278254	-0.7369581790691994	model_calculus
Streptomyces sp. C8S0	subgingival_plaque	-1.1341521754555768	0.6085924041493038	0.13073403428709954	-1.7427445796048806	-0.525559771306273	model_calculus
Streptomyces sp. C8S0	supragingival_plaque	-0.765326844368259	0.4645722666062334	0.15856093942768823	-1.2298991109744923	-0.30075457776202563	model_calculus
Streptomyces sp. P3	modern_calculus	0.4280102274700046	0.6246305062727032	0.6366647165368128	-0.1966202788026986	1.0526407337427077	modern_calculus
Streptomyces sp. P3	subgingival_plaque	-0.9488028761819406	0.20761684722445609	2.5283304717813978e-5	-1.1564197234063966	-0.7411860289574845	model_calculus
Streptomyces sp. P3	supragingival_plaque	-0.10982753063292813	0.23884353638536301	0.6744433098611742	-0.34867106701829115	0.12901600575243488	model_calculus
Streptomyces sp. MBT27	modern_calculus	-0.27675233704911895	0.6587547845276049	0.7781334827444587	-0.9355071215767239	0.382002447478486	model_calculus
Streptomyces sp. MBT27	subgingival_plaque	-0.30107993239542996	0.5192763142533087	0.715788896477601	-0.8203562466487386	0.2181963818578787	model_calculus
Streptomyces sp. MBT27	supragingival_plaque	0.2944775961505264	0.48808876214128244	0.6519003075328366	-0.19361116599075606	0.7825663582918088	supragingival_plaque
Streptomyces sp. CB01881	modern_calculus	0.540447260920073	0.6603627707308735	0.5807675602641531	-0.11991550981080046	1.2008100316509465	modern_calculus
Streptomyces sp. CB01881	subgingival_plaque	-0.523653203474171	0.42277100644917737	0.38993452252059746	-0.9464242099233484	-0.10088219702499363	model_calculus
Streptomyces sp. CB01881	supragingival_plaque	-0.10982753063292777	0.23884353638536326	0.6744433098611742	-0.34867106701829104	0.1290160057524355	model_calculus
Streptomyces sp. QMT-12	modern_calculus	0.3804097762223737	0.6056285130776033	0.6602156733747212	-0.22521873685522964	0.98603828929997706	modern_calculus
Streptomyces sp. QMT-12	subgingival_plaque	-0.5080078106049205	0.43561548708032466	0.41653325235745464	-0.9436232976852452	-0.07239232352459585	model_calculus
Streptomyces sp. QMT-12	supragingival_plaque	-0.10982753063292813	0.2388435363853632	0.6744433098611742	-0.3486710670182913	0.12901600575243508	model_calculus
Streptomyces venezuelae	modern_calculus	0.3616299977935964	0.9089321902697506	0.784630769749104	-0.5473021924761542	1.270562188063347	modern_calculus
Streptomyces venezuelae	subgingival_plaque	0.1518638061488523	0.8607473821557923	0.9086857426658345	-0.70888357600694	1.0126111883046445	subgingival_plaque
Streptomyces venezuelae	supragingival_plaque	0.4168315880126333	0.9337975058324368	0.683506236805401	-0.5169659178198035	1.35062909384507	supragingival_plaque
Streptomyces albus	modern_calculus	0.6316840264195633	0.6865875697313286	0.5221070504605483	-0.05490354331176528	1.318271596150892	modern_calculus
Streptomyces albus	subgingival_plaque	0.8440927462945146	0.6977868745428717	0.4013812801501332	0.1463058717516429	1.5418796208373862	subgingival_plaque
Streptomyces albus	supragingival_plaque	2.2285295325600107	0.6059579061782159	7.230869401011711e-4	1.6225716263817949	2.8344874387382264	supragingival_plaque
Streptomyces bingchenggensis	modern_calculus	0.46714261546254	0.6392782879419655	0.6182183488231675	-0.17213567247942552	1.1064209034045054	modern_calculus
Streptomyces bingchenggensis	subgingival_plaque	0.19816573971887952	0.6218946663699886	0.8469886064664751	-0.42372892665110906	0.8200604060888681	subgingival_plaque
Streptomyces bingchenggensis	supragingival_plaque	0.3434324186823975	0.38029437105495395	0.4781962024589284	-0.03686195237255646	0.7237267897373514	supragingival_plaque
Streptomyces niveus	modern_calculus	0.44267123212499637	0.6278716624193665	0.6315571494407561	-0.18520043029437017	1.070542894544363	modern_calculus
Streptomyces niveus	subgingival_plaque	0.10416727964601968	0.5639712799890201	0.9083081599810088	-0.4598040003430004	0.6681385596350398	subgingival_plaque
Streptomyces niveus	supragingival_plaque	0.3423513270719759	0.3794403262382318	0.4781962024589284	-0.03708899916625591	0.7217916533102078	supragingival_plaque
Streptomyces buecherae	modern_calculus	0.18201382231989394	0.7143733726206105	0.8462466825009084	-0.5323595503007166	0.8963871949405045	modern_calculus
Streptomyces buecherae	subgingival_plaque	-0.17994785761827292	0.6676143767450753	0.8708841030742366	-0.8475622343633482	0.48766651912680237	model_calculus
Streptomyces buecherae	supragingival_plaque	0.5389924108422972	0.665801580845804	0.5388259558255231	-0.12680917000350678	1.2047939916881012	supragingival_plaque
Streptomyces cattleya	modern_calculus	0.40235931229780864	0.613166647135922	0.6506398255486552	-0.21080733483811331	1.0155259594337305	modern_calculus
Streptomyces cattleya	subgingival_plaque	0.2266988634563546	0.6358640709361874	0.8316235978952813	-0.40916520747983276	0.862562934392542	subgingival_plaque
Streptomyces cattleya	supragingival_plaque	0.36724093181363837	0.38159099340031505	0.45426947850225485	-0.014350061586676677	0.7488319252139535	supragingival_plaque
Streptomyces griseus	modern_calculus	0.47162568658575443	0.6381016399922418	0.6182183488231675	-0.16647595340648735	1.109727326577996	modern_calculus
Streptomyces griseus	subgingival_plaque	0.1050698106427056	0.5645729619907542	0.9083081599810088	-0.45950315134804864	0.6696427726334598	subgingival_plaque
Streptomyces griseus	supragingival_plaque	-0.10982753063292813	0.23884353638536313	0.6744433098611742	-0.34867106701829126	0.129016005752435	model_calculus
Streptomyces spectabilis	modern_calculus	0.34831849174818563	0.6009319302899646	0.680408594481307	-0.252613438541779	0.9492504220381502	modern_calculus
Streptomyces spectabilis	subgingival_plaque	0.07247033042801465	0.5442982742304755	0.9226135286691862	-0.47182794380246085	0.6167686046584901	subgingival_plaque
Streptomyces spectabilis	supragingival_plaque	0.7959379977981252	0.5537469448096612	0.2193637115809432	0.242191052988464	1.3496849426077864	supragingival_plaque
Streptomyces tsukubensis	modern_calculus	0.5768646257944496	0.6666421476216771	0.5530038557925866	-0.08977752182722742	1.2435067734161267	modern_calculus
Streptomyces tsukubensis	subgingival_plaque	-0.34932905798234803	0.47693189307521194	0.6521402437866926	-0.82626095105756	0.1276028350928639	model_calculus
Streptomyces tsukubensis	supragingival_plaque	-0.10982753063292813	0.23884353638536318	0.6744433098611742	-0.3486710670182913	0.12901600575243505	model_calculus
Streptomyces rapamycinicus	modern_calculus	0.4831702178474635	0.6416612686784334	0.6167705188086486	-0.15849105083096993	1.1248314865258968	modern_calculus
Streptomyces rapamycinicus	subgingival_plaque	-0.34626768048131074	0.4796035092406445	0.6561514642089632	-0.8258711897219553	0.13333582875933375	model_calculus
Streptomyces rapamycinicus	supragingival_plaque	0.30448594200622525	0.4964349816116012	0.6509372119762782	-0.19194903960537596	0.8009209236178265	supragingival_plaque
Streptomyces chartreusis	modern_calculus	0.47573473065996685	0.6367415679120194	0.6182183488231675	-0.16100683725205256	1.1124762985719863	modern_calculus
Streptomyces chartreusis	subgingival_plaque	-0.3144061492777125	0.5075329146782944	0.700718365186354	-0.8219390639560069	0.19312676540058193	model_calculus
Streptomyces chartreusis	supragingival_plaque	-0.10982753063292813	0.23884353638536304	0.6744433098611742	-0.3486710670182912	0.1290160057524349	model_calculus
Streptomyces griseorubiginosus	modern_calculus	0.3464129219897014	0.6010215806791813	0.6818527367886872	-0.2546086586894799	0.9474345026688827	modern_calculus
Streptomyces griseorubiginosus	subgingival_plaque	-0.3394032107817969	0.48560198165433943	0.664725847184546	-0.8250051924361363	0.14619877087254252	model_calculus
Streptomyces griseorubiginosus	supragingival_plaque	-0.10982753063292813	0.23884353638536318	0.6744433098611742	-0.3486710670182913	0.12901600575243505	model_calculus
Streptomyces xinghaiensis	modern_calculus	-0.28754797500853124	0.6246602777318747	0.759352110447538	-0.912208252740406	0.33711230272334347	model_calculus
Streptomyces xinghaiensis	subgingival_plaque	0.09285591797497295	0.5571012775779786	0.9105361419830863	-0.4642453596030056	0.6499571955529515	subgingival_plaque
Streptomyces xinghaiensis	supragingival_plaque	0.3476435672174101	0.3659300824440882	0.457253546761445	-0.018286515226678124	0.7135736496614983	supragingival_plaque
Streptomyces hygroscopicus	modern_calculus	-0.876827667331201	0.6412344671914236	0.2918477728441515	-1.5180621345226246	-0.23559320013977736	model_calculus
Streptomyces hygroscopicus	subgingival_plaque	-0.3877233299654236	0.5046845450633201	0.6349860808810023	-0.8924078750287436	0.11696121509789648	model_calculus
Streptomyces hygroscopicus	supragingival_plaque	0.34343241868239716	0.38029437105495384	0.4781962024589284	-0.03686195237255668	0.7237267897373509	supragingival_plaque
Streptomyces ficellus	modern_calculus	-0.8730242724245059	0.6452513210809412	0.2966303478986861	-1.518275593505447	-0.22777295134356468	model_calculus
Streptomyces ficellus	subgingival_plaque	-0.35460410229364536	0.47233372449199795	0.6455482068396285	-0.8269378267856433	0.11772962219835259	model_calculus
Streptomyces ficellus	supragingival_plaque	0.29621677042171335	0.4895360998529231	0.6519003075328366	-0.19331932943120977	0.7857528702746365	supragingival_plaque
Streptomyces qinzhouensis	modern_calculus	-0.8232474706560962	0.669817706346535	0.34996230657749827	-1.4930651770026313	-0.15342976430956112	model_calculus
Streptomyces qinzhouensis	subgingival_plaque	-0.3578793988428979	0.4694821377810863	0.6387322356001317	-0.8273615366239842	0.1116027389381884	model_calculus
Streptomyces qinzhouensis	supragingival_plaque	0.37139090490431315	0.3849408368410826	0.45426947850225485	-0.013549931936769455	0.7563317417453957	supragingival_plaque
Streptomyces clavuligerus	modern_calculus	-0.18030293997243385	0.6638607551277438	0.839068378644049	-0.8441636951001776	0.48355781515530993	model_calculus
Streptomyces clavuligerus	subgingival_plaque	-0.5236532034741712	0.42277100644917737	0.38993452252059746	-0.9464242099233486	-0.10088219702499385	model_calculus
Streptomyces clavuligerus	supragingival_plaque	-0.10982753063292813	0.23884353638536324	0.6744433098611742	-0.34867106701829137	0.1290160057524351	model_calculus
Streptomyces mobaraensis	modern_calculus	-1.1572943699940141	0.7116974769952084	0.19493575460067333	-1.8689918469892226	-0.4455968929988058	model_calculus
Streptomyces mobaraensis	subgingival_plaque	-1.2562360971250959	0.35304102598203013	0.0013304024862663105	-1.609277123107126	-0.9031950711430657	model_calculus
Streptomyces mobaraensis	supragingival_plaque	0.009007236128047866	0.5814052773000893	0.9876395219403584	-0.5723980411720414	0.5904125134281372	supragingival_plaque
Streptomyces ferrugineus	modern_calculus	-0.9208640301844258	0.6224607443674414	0.24974864137153002	-1.5433247745518672	-0.2984032858169844	model_calculus
Streptomyces ferrugineus	subgingival_plaque	-0.948802876181941	0.20761684722445617	2.5283304717813978e-5	-1.156419723406397	-0.7411860289574849	model_calculus
Streptomyces ferrugineus	supragingival_plaque	0.8302354792090023	0.4416231010785268	0.0998897900204519	0.3886123781304755	1.271858580287529	supragingival_plaque
Streptomyces hawaiiensis	modern_calculus	-0.893603972752347	0.6322231097018788	0.2757108859858838	-1.5258270824542257	-0.26138086305046826	model_calculus
Streptomyces hawaiiensis	subgingival_plaque	-0.4623253389181123	0.4737144088089331	0.4989966644851228	-0.9360397477270455	0.011389069890820835	model_calculus
Streptomyces hawaiiensis	supragingival_plaque	0.339036106340285	0.525546969672587	0.6359255226351959	-0.18651086333230193	0.864583076012872	supragingival_plaque
Streptomyces avermitilis	modern_calculus	-0.2596799774180778	0.6405955464664349	0.7823097226037612	-0.9002755238845127	0.3809155690483571	model_calculus
Streptomyces avermitilis	subgingival_plaque	-0.25962428291131767	0.5560091610407218	0.7850674592028973	-0.8156334439520395	0.2963848781294042	model_calculus
Streptomyces avermitilis	supragingival_plaque	0.36379231420652125	0.48871075340066533	0.5767214977406327	-0.12491843919414408	0.8525030676071865	supragingival_plaque
Streptomyces subrutilus	modern_calculus	-0.24985437112901376	0.6407854293989587	0.7896310831122819	-0.8906398005279724	0.3909310582699449	model_calculus
Streptomyces subrutilus	subgingival_plaque	-0.4974381371014126	0.4443556002364748	0.43546111926760134	-0.9417937373378874	-0.0530825368649378	model_calculus
Streptomyces subrutilus	supragingival_plaque	0.3028859078715811	0.4950978921942964	0.6509372119762782	-0.1922119843227153	0.7979838000658774	supragingival_plaque
Streptomyces griseoviridis	modern_calculus	-0.22671084651474427	0.6441293307113046	0.8108453186571561	-0.8708401772260489	0.41741848419656036	model_calculus
Streptomyces griseoviridis	subgingival_plaque	-0.4941046062161425	0.4471220238151373	0.43717222797173116	-0.9412266300312798	-0.04698258240100517	model_calculus
Streptomyces griseoviridis	supragingival_plaque	-0.1098275306329285	0.23884353638536318	0.6744433098611742	-0.34867106701829165	0.1290160057524347	model_calculus
Streptomyces alboflavus	modern_calculus	-0.20206983423960478	0.652102768523755	0.8231860697304129	-0.8541726027633598	0.45003293428415025	model_calculus
Streptomyces alboflavus	subgingival_plaque	0.10223097184206564	0.560255796713036	0.9086857426658345	-0.4580248248709704	0.6624867685551017	subgingival_plaque
Streptomyces alboflavus	supragingival_plaque	-0.10982753063292831	0.23884353638536304	0.6744433098611742	-0.34867106701829137	0.12901600575243471	model_calculus
Streptacidiphilus sp. P02-A3a	modern_calculus	0.5091748444365014	0.6525138179998196	0.604293056957902	-0.14333897356331815	1.161688662436321	modern_calculus
Streptacidiphilus sp. P02-A3a	subgingival_plaque	-0.5080078106049202	0.43561548708032455	0.41653325235745464	-0.9436232976852448	-0.07239232352459563	model_calculus
Streptacidiphilus sp. P02-A3a	supragingival_plaque	1.2335016833225563	0.548646929295884	0.04695304715678611	0.6848547540266723	1.7821486126184403	supragingival_plaque
