count	species	sample	rel_abund	sum_abund
50	Luteithermobacter gelatinilyticus	SRS014107	1.7509792351372503e-5	1
35	Hyphomonas sp. CACIAM 19H1	SRS014107	1.2256854645960751e-5	1
44	Hydrogenophilus thermoluteolus	SRS014107	1.5408617269207806e-5	1
107764	Prevotella oris	SRS014107	0.03773850525906613	1
48430	Prevotella enoeca	SRS014107	0.0169599848715394	1
27975	Prevotella intermedia	SRS014107	0.00979672882059291	1
10305	Prevotella denticola	SRS014107	0.00360876820361787	1
4226	Prevotella melaninogenica	SRS014107	0.001479927649538	1
2160	Prevotella sp. oral taxon 299	SRS014107	7.564230295792922e-4	1
351	Prevotella sp. WR041	SRS014107	1.22918742306635e-4	1
2495	Prevotella scopos	SRS014107	8.73738638333488e-4	1
2371	Prevotella dentalis	SRS014107	8.303143533020842e-4	1
2135	Prevotella fusca	SRS014107	7.476681334036059e-4	1
1875	Prevotella jejuni	SRS014107	6.56617213176469e-4	1
539	Prevotella copri	SRS014107	1.887555615477956e-4	1
364	Prevotella ruminicola	SRS014107	1.2747128831799184e-4	1
564	Alloprevotella sp. E39	SRS014107	1.9751045772348184e-4	1
302	Paraprevotella xylaniphila	SRS014107	1.0575914580228992e-4	1
48254	Tannerella sp. oral taxon HOT-286	SRS014107	0.01689835040246257	1
6982	Tannerella forsythia	SRS014107	0.00244506740394565	1
906	Parabacteroides distasonis	SRS014107	3.172774374068698e-4	1
276	Parabacteroides goldsteinii	SRS014107	9.665405377957622e-5	1
33	Parabacteroides sp. CT06	SRS014107	1.1556462951905853e-5	1
8078	Bacteroides ovatus	SRS014107	0.00282888205228774	1
2435	Bacteroides thetaiotaomicron	SRS014107	8.52726887511841e-4	1
1909	Bacteroides uniformis	SRS014107	6.685238719754022e-4	1
1646	Bacteroides fragilis	SRS014107	5.764223642071829e-4	1
137	Bacteroides sp. CACC 737	SRS014107	4.7976831042760665e-5	1
136	Bacteroides sp. CBA7301	SRS014107	4.762663519573321e-5	1
126	Bacteroides sp. HF-5287	SRS014107	4.412467672545871e-5	1
97	Bacteroides sp. M10	SRS014107	3.396899716166266e-5	1
79	Bacteroides sp. HF-162	SRS014107	2.7665471915168557e-5	1
70	Bacteroides sp. A1C1	SRS014107	2.4513709291921503e-5	1
55	Bacteroides sp. HF-5141	SRS014107	1.926077158650975e-5	1
721	Bacteroides heparinolyticus	SRS014107	2.5249120570679153e-4	1
425	Bacteroides zoogleoformans	SRS014107	1.488332349866663e-4	1
363	Bacteroides xylanisolvens	SRS014107	1.2712109247096438e-4	1
257	Bacteroides eggerthii	SRS014107	9.000033268605468e-5	1
192	Bacteroides intestinalis	SRS014107	6.723760262927043e-5	1
167	Bacteroides caccae	SRS014107	5.848270645358417e-5	1
162	Bacteroides helcogenes	SRS014107	5.6731727218446915e-5	1
154	Bacteroides caecimuris	SRS014107	5.3930160442227314e-5	1
98	Bacteroides coprosuis	SRS014107	3.4319193008690107e-5	1
58	Bacteroides cellulosilyticus	SRS014107	2.0311359127592105e-5	1
8645	Phocaeicola dorei	SRS014107	0.0030274430975523	1
508	Phocaeicola vulgatus	SRS014107	1.7789949028994466e-4	1
253	Phocaeicola salanitronis	SRS014107	8.859954929794488e-5	1
172	Phocaeicola coprophilus	SRS014107	6.023368568872142e-5	1
7197	Porphyromonas gingivalis	SRS014107	0.00252035951105655	1
1334	Porphyromonas crevioricanis	SRS014107	4.671612599346184e-4	1
266	Porphyromonas cangingivalis	SRS014107	9.315209530930172e-5	1
259	Porphyromonas asaccharolytica	SRS014107	9.070072438010958e-5	1
2560	Alistipes onderdonkii	SRS014107	8.965013683902722e-4	1
503	Alistipes communis	SRS014107	1.761485110548074e-4	1
391	Alistipes shahii	SRS014107	1.36926576187733e-4	1
327	Alistipes dispar	SRS014107	1.1451404197797618e-4	1
300	Alistipes megaguti	SRS014107	1.0505875410823504e-4	1
263	Alistipes indistinctus	SRS014107	9.210150776821938e-5	1
155	Alistipes sp. dk3624	SRS014107	5.428035628925477e-5	1
151	Alistipes finegoldii	SRS014107	5.287957290114497e-5	1
327	Sodaliphilus pleomorphus	SRS014107	1.1451404197797618e-4	1
190	Muribaculum intestinale	SRS014107	6.653721093521552e-5	1
100	Muribaculum gordoncarteri	SRS014107	3.501958470274501e-5	1
114	Duncaniella dubosii	SRS014107	3.992232656112931e-5	1
475	Odoribacter splanchnicus	SRS014107	1.663430273380388e-4	1
91	Butyricimonas faecalis	SRS014107	3.186782207949796e-5	1
78	Butyricimonas virosa	SRS014107	2.7315276068141107e-5	1
477	Tenuifilum thalassicum	SRS014107	1.670434190320937e-4	1
222	Proteiniphilum saccharofermentans	SRS014107	7.774347804009392e-5	1
136	Petrimonas mucosa	SRS014107	4.762663519573321e-5	1
320	Barnesiella viscericola	SRS014107	1.1206267104878404e-4	1
116	Coprobacter sp. 2CBH44	SRS014107	4.062271825518421e-5	1
309	Paludibacter propionicigenes	SRS014107	1.0821051673148208e-4	1
113	Salinivirga cyanobacteriivorans	SRS014107	3.957213071410186e-5	1
36	Draconibacterium orientale	SRS014107	1.2607050492988203e-5	1
30	Draconibacterium sp. M1	SRS014107	1.0505875410823502e-5	1
78	Labilibaculum antarcticum	SRS014107	2.7315276068141107e-5	1
53	Alkalitalea saponilacus	SRS014107	1.8560379892454857e-5	1
79592	Capnocytophaga sputigena	SRS014107	0.0278727878566088	1
3892	Capnocytophaga sp. FDAARGOS_737	SRS014107	0.00136296223663083	1
3049	Capnocytophaga sp. oral taxon 878	SRS014107	0.00106774713758669	1
1588	Capnocytophaga sp. oral taxon 902	SRS014107	5.561110050795908e-4	1
1101	Capnocytophaga sp. oral taxon 864	SRS014107	3.8556562757722254e-4	1
942	Capnocytophaga sp. oral taxon 323	SRS014107	3.29884487899858e-4	1
7224	Capnocytophaga gingivalis	SRS014107	0.00252981479892629	1
7033	Capnocytophaga endodontalis	SRS014107	0.00246292739214405	1
3345	Capnocytophaga leadbetteri	SRS014107	0.00117140510830682	1
999	Capnocytophaga ochracea	SRS014107	3.498456511804227e-4	1
371	Capnocytophaga haemolytica	SRS014107	1.2992265924718398e-4	1
300	Capnocytophaga canimorsus	SRS014107	1.0505875410823504e-4	1
79	Capnocytophaga stomatis	SRS014107	2.7665471915168557e-5	1
31	Capnocytophaga cynodegmi	SRS014107	1.0856071257850953e-5	1
48	Flavobacterium album	SRS014107	1.6809400657317607e-5	1
47	Flavobacterium anhuiense	SRS014107	1.6459204810290156e-5	1
45	Flavobacterium columnare	SRS014107	1.5758813116235256e-5	1
39	Flavobacterium pallidum	SRS014107	1.3657638034070554e-5	1
94	Robiginitalea biformata	SRS014107	3.291840962058031e-5	1
46	Muricauda sp. 501str8	SRS014107	1.6109008963262706e-5	1
37	Muricauda lutaonensis	SRS014107	1.2957246340015652e-5	1
33	Nonlabens spongiae	SRS014107	1.1556462951905853e-5	1
62	Amniculibacterium sp. G2-70	SRS014107	2.1712142515701905e-5	1
48	Lutibacter profundi	SRS014107	1.6809400657317607e-5	1
42	Altibacter sp. ALE3EI	SRS014107	1.4708225575152904e-5	1
33	Leeuwenhoekiella sp. ZYFB001	SRS014107	1.1556462951905853e-5	1
33	Euzebyella marina	SRS014107	1.1556462951905853e-5	1
33	Aureitalea sp. RR4-38	SRS014107	1.1556462951905853e-5	1
31	Zunongwangia profunda	SRS014107	1.0856071257850953e-5	1
70	Chryseobacterium sp. 6424	SRS014107	2.4513709291921503e-5	1
52	Chryseobacterium sp. POL2	SRS014107	1.8210184045427404e-5	1
33	Chryseobacterium sp. NEB161	SRS014107	1.1556462951905853e-5	1
29	Chryseobacterium sp. IHB B 17019	SRS014107	1.0155679563796052e-5	1
29	Chryseobacterium sp. NBC 122	SRS014107	1.0155679563796052e-5	1
56	Chryseobacterium bernardetii	SRS014107	1.9610967433537204e-5	1
56	Chryseobacterium camelliae	SRS014107	1.9610967433537204e-5	1
43	Chryseobacterium indoltheticum	SRS014107	1.5058421422180354e-5	1
37	Chryseobacterium arthrosphaerae	SRS014107	1.2957246340015652e-5	1
35	Chryseobacterium shandongense	SRS014107	1.2256854645960751e-5	1
29	Chryseobacterium indologenes	SRS014107	1.0155679563796052e-5	1
29	Chryseobacterium piperi	SRS014107	1.0155679563796052e-5	1
31	Kaistella jeonii	SRS014107	1.0856071257850953e-5	1
30	Kaistella daneshvariae	SRS014107	1.0505875410823502e-5	1
41	Epilithonimonas vandammei	SRS014107	1.4358029728125454e-5	1
30	Chryseobacterium lactis	SRS014107	1.0505875410823502e-5	1
52	Chryseobacterium taklimakanense	SRS014107	1.8210184045427404e-5	1
58	Elizabethkingia meningoseptica	SRS014107	2.0311359127592105e-5	1
53	Elizabethkingia sp. JS20170427COW	SRS014107	1.8560379892454857e-5	1
153	Bergeyella cardium	SRS014107	5.357996459519987e-5	1
120	Riemerella anatipestifer	SRS014107	4.202350164329401e-5	1
119	Ornithobacterium rhinotracheale	SRS014107	4.167330579626656e-5	1
79	Cruoricaptor ignavus	SRS014107	2.7665471915168557e-5	1
75	Cloacibacterium normanense	SRS014107	2.6264688527058757e-5	1
143	Blattabacterium cuenoti	SRS014107	5.0078006124925366e-5	1
32	Blattabacterium sp. (Blatta orientalis)	SRS014107	1.1206267104878404e-5	1
54	Croceimicrobium hydrocarbonivorans	SRS014107	1.8910575739482304e-5	1
45	Owenweeksia hongkongensis	SRS014107	1.5758813116235256e-5	1
64	Candidatus Sulcia muelleri	SRS014107	2.2412534209756805e-5	1
66	Ichthyobacterium seriolicida	SRS014107	2.3112925903811706e-5	1
46	Fluviicola taffensis	SRS014107	1.6109008963262706e-5	1
85	Hymenobacter sp. PAMC 26628	SRS014107	2.9766646997333255e-5	1
81	Hymenobacter sp. PAMC 26554	SRS014107	2.8365863609223458e-5	1
71	Hymenobacter sp. NBH84	SRS014107	2.4863905138948956e-5	1
63	Hymenobacter sp. DG01	SRS014107	2.2062338362729355e-5	1
60	Hymenobacter sp. BRD128	SRS014107	2.1011750821647005e-5	1
57	Hymenobacter sp. HDW8	SRS014107	1.9961163280564654e-5	1
54	Hymenobacter sp. APR13	SRS014107	1.8910575739482304e-5	1
78	Hymenobacter busanensis	SRS014107	2.7315276068141107e-5	1
61	Hymenobacter nivis	SRS014107	2.1361946668674455e-5	1
60	Hymenobacter russus	SRS014107	2.1011750821647005e-5	1
50	Hymenobacter swuensis	SRS014107	1.7509792351372503e-5	1
38	Hymenobacter jejuensis	SRS014107	1.3307442187043103e-5	1
35	Hymenobacter sedentarius	SRS014107	1.2256854645960751e-5	1
115	Pontibacter russatus	SRS014107	4.027252240815676e-5	1
63	Pontibacter actiniarum	SRS014107	2.2062338362729355e-5	1
31	Pontibacter sp. SGAir0037	SRS014107	1.0856071257850953e-5	1
44	Rufibacter tibetensis	SRS014107	1.5408617269207806e-5	1
50	Adhaeribacter radiodurans	SRS014107	1.7509792351372503e-5	1
54	Spirosoma sp. PL0136	SRS014107	1.8910575739482304e-5	1
52	Spirosoma taeanense	SRS014107	1.8210184045427404e-5	1
43	Spirosoma rigui	SRS014107	1.5058421422180354e-5	1
41	Spirosoma montaniterrae	SRS014107	1.4358029728125454e-5	1
31	Spirosoma radiotolerans	SRS014107	1.0856071257850953e-5	1
58	Runella sp. HYN0085	SRS014107	2.0311359127592105e-5	1
40	Runella slithyformis	SRS014107	1.4007833881098004e-5	1
74	Dyadobacter fermentans	SRS014107	2.5914492680031307e-5	1
55	Rhodocytophaga rosea	SRS014107	1.926077158650975e-5	1
40	Fibrella aestuarina	SRS014107	1.4007833881098004e-5	1
39	Leadbetterella byssophila	SRS014107	1.3657638034070554e-5	1
48	Echinicola vietnamensis	SRS014107	1.6809400657317607e-5	1
69	Aquiflexum balticum	SRS014107	2.4163513444894056e-5	1
117	Chryseolinea soli	SRS014107	4.097291410221166e-5	1
73	Sphingobacterium thalpophilum	SRS014107	2.5564296833003857e-5	1
67	Sphingobacterium multivorum	SRS014107	2.3463121750839156e-5	1
55	Sphingobacterium spiritivorum	SRS014107	1.926077158650975e-5	1
62	Mucilaginibacter ginsenosidivorans	SRS014107	2.1712142515701905e-5	1
51	Mucilaginibacter celer	SRS014107	1.7859988198399954e-5	1
49	Mucilaginibacter ginsenosidivorax	SRS014107	1.7159596504345053e-5	1
35	Mucilaginibacter paludis	SRS014107	1.2256854645960751e-5	1
36	Pedobacter sp. JBR3-12	SRS014107	1.2607050492988203e-5	1
31	Pedobacter heparinus	SRS014107	1.0856071257850953e-5	1
90	Anseongella ginsenosidimutans	SRS014107	3.151762623247051e-5	1
45	Solitalea canadensis	SRS014107	1.5758813116235256e-5	1
37	Pseudopedobacter saltans	SRS014107	1.2957246340015652e-5	1
32	Chitinophaga sp. XS-30	SRS014107	1.1206267104878404e-5	1
54	Chitinophaga pinensis	SRS014107	1.8910575739482304e-5	1
47	Arachidicoccus sp. BS20	SRS014107	1.6459204810290156e-5	1
35	Flavisolibacter ginsenosidimutans	SRS014107	1.2256854645960751e-5	1
101	Rhodothermus marinus	SRS014107	3.536978054977246e-5	1
62	Salinibacter ruber	SRS014107	2.1712142515701905e-5	1
60	Haliscomenobacter hydrossis	SRS014107	2.1011750821647005e-5	1
40	Pelodictyon phaeoclathratiforme	SRS014107	1.4007833881098004e-5	1
38	Gemmatimonas sp. TET16	SRS014107	1.3307442187043103e-5	1
100461	Treponema sp. OMZ 804	SRS014107	0.03518102498822467	1
25416	Treponema sp. Marseille-Q4132	SRS014107	0.00890057764804967	1
10083	Treponema sp. OMZ 838	SRS014107	0.00353102472557777	1
42	Treponema sp. RCC2812	SRS014107	1.4708225575152904e-5	1
129885	Treponema socranskii	SRS014107	0.04548518759116035	1
89550	Treponema denticola	SRS014107	0.03136003810130815	1
14030	Treponema medium	SRS014107	0.00491324773379512	1
3447	Treponema parvum	SRS014107	0.00120712508470362	1
2344	Treponema putidum	SRS014107	8.20859065432343e-4	1
616	Treponema pedis	SRS014107	2.1572064176890928e-4	1
244	Treponema brennaborense	SRS014107	8.544778667469782e-5	1
153	Treponema phagedenis	SRS014107	5.357996459519987e-5	1
96	Treponema succinifaciens	SRS014107	3.361880131463521e-5	1
41	Treponema primitia	SRS014107	1.4358029728125454e-5	1
32	Treponema caldarium	SRS014107	1.1206267104878404e-5	1
31	Treponema azotonutricium	SRS014107	1.0856071257850953e-5	1
106230	Fusobacterium nucleatum	SRS014107	0.03720130482972602	1
8644	Fusobacterium hwasookii	SRS014107	0.00302709290170527	1
6615	Fusobacterium pseudoperiodonticum	SRS014107	0.00231654552808658	1
1509	Fusobacterium canifelinum	SRS014107	5.284455331644222e-4	1
1290	Fusobacterium sp. oral taxon 203	SRS014107	4.517526426654106e-4	1
30	Fusobacterium sp. NSJ-57	SRS014107	1.0505875410823502e-5	1
585	Fusobacterium periodonticum	SRS014107	2.048645705110583e-4	1
212	Fusobacterium necrophorum	SRS014107	7.424151956981942e-5	1
64	Fusobacterium mortiferum	SRS014107	2.2412534209756805e-5	1
37	Fusobacterium gonidiaformans	SRS014107	1.2957246340015652e-5	1
34	Fusobacterium varium	SRS014107	1.1906658798933305e-5	1
6418	Leptotrichia trevisanii	SRS014107	0.00224755694622217	1
5354	Leptotrichia sp. oral taxon 212	SRS014107	0.00187494856498496	1
395	Leptotrichia sp. oral taxon 847	SRS014107	1.3832735957584278e-4	1
175	Leptotrichia sp. oral taxon 498	SRS014107	6.128427322980376e-5	1
1934	Leptotrichia wadei	SRS014107	6.772787681510885e-4	1
1773	Leptotrichia hofstadii	SRS014107	6.20897236779669e-4	1
1737	Leptotrichia buccalis	SRS014107	6.082901862866808e-4	1
775	Leptotrichia hongkongensis	SRS014107	2.7140178144627385e-4	1
383	Leptotrichia shahii	SRS014107	1.341250094115134e-4	1
269	Pseudoleptotrichia goodfellowii	SRS014107	9.420268285038408e-5	1
21097	Fretibacterium fastidiosum	SRS014107	0.00738808178473811	1
39	Aminomonas paucivorans	SRS014107	1.3657638034070554e-5	1
35	Cloacibacillus porcorum	SRS014107	1.2256854645960751e-5	1
29	Jonquetella anthropi	SRS014107	1.0155679563796052e-5	1
15032	Candidatus Nanosynbacter lyticus	SRS014107	0.00526414397251662	1
1481	Candidatus Saccharimonas aalborgensis	SRS014107	5.186400494476536e-4	1
42	Bremerella volcania	SRS014107	1.4708225575152904e-5	1
29	Rosistilla carotiformis	SRS014107	1.0155679563796052e-5	1
30	Mariniblastus fucicola	SRS014107	1.0505875410823502e-5	1
29	Botrimarina mediterranea	SRS014107	1.0155679563796052e-5	1
34	Planctomyces sp. SH-PL14	SRS014107	1.1906658798933305e-5	1
46	Tautonia plasticadhaerens	SRS014107	1.6109008963262706e-5	1
31	Aquisphaera giovannonii	SRS014107	1.0856071257850953e-5	1
40	Urbifossiella limnaea	SRS014107	1.4007833881098004e-5	1
39	Humisphaera borealis	SRS014107	1.3657638034070554e-5	1
50	Luteolibacter luteus	SRS014107	1.7509792351372503e-5	1
37	Roseimicrobium sp. ORNL1	SRS014107	1.2957246340015652e-5	1
36	Akkermansia muciniphila	SRS014107	1.2607050492988203e-5	1
37	Waddlia chondrophila	SRS014107	1.2957246340015652e-5	1
30	Granulicella sp. WH15	SRS014107	1.0505875410823502e-5	1
34	Chloracidobacterium thermophilum	SRS014107	1.1906658798933305e-5	1
3025	Homo sapiens	SRS014107	0.00105934243725803	1
160	Escherichia virus T4	SRS014107	5.6031335524392015e-5	1
125	Streptococcus phage EJ-1	SRS014107	4.3774480878431264e-5	1
32	uncultured crAssphage	SRS014107	1.1206267104878404e-5	1
287141	Rothia dentocariosa	SRS014477	0.09265757282794032	1
144722	Rothia aeria	SRS014477	0.04670036412356709	1
637	Rothia mucilaginosa	SRS014477	2.0555362658553807e-4	1
62	Rothia amarae	SRS014477	2.0006789400790203e-5	1
46	Rothia terrae	SRS014477	1.4843746974779828e-5	1
42	Rothia sp. ZJ932	SRS014477	1.3552986368277234e-5	1
41	Rothia kristinae	SRS014477	1.3230296216651589e-5	1
35	Rothia nasimurium	SRS014477	1.1294155306897695e-5	1
37	Arthrobacter crystallopoietes	SRS014477	1.1939535610148991e-5	1
34	Arthrobacter woluwensis	SRS014477	1.0971465155272046e-5	1
45	Micrococcus luteus	SRS014477	1.452105682315418e-5	1
33	Microbacterium hominis	SRS014477	1.06487750036464e-5	1
32	Clavibacter michiganensis	SRS014477	1.032608485202075e-5	1
34	Cellulomonas sp. Y8	SRS014477	1.0971465155272046e-5	1
34	Cellulomonas taurus	SRS014477	1.0971465155272046e-5	1
32	Oerskovia sp. KBS0722	SRS014477	1.032608485202075e-5	1
31	Pseudactinotalea sp. HY158	SRS014477	1.0003394700395102e-5	1
31	Brachybacterium sp. P6-10-X1	SRS014477	1.0003394700395102e-5	1
37	Brachybacterium saurashtrense	SRS014477	1.1939535610148991e-5	1
41	Brevibacterium casei	SRS014477	1.3230296216651589e-5	1
62	Georgenia sp. Z443	SRS014477	2.0006789400790203e-5	1
58	Georgenia sp. Z294	SRS014477	1.871602879428761e-5	1
48	Georgenia faecalis	SRS014477	1.5489127278031126e-5	1
46	Haloactinobacterium sp. RN3S43	SRS014477	1.4843746974779828e-5	1
41	Haloactinobacterium sp. HY164	SRS014477	1.3230296216651589e-5	1
31	Sanguibacter keddieii	SRS014477	1.0003394700395102e-5	1
42	Kytococcus sedentarius	SRS014477	1.3552986368277234e-5	1
32436	Actinomyces sp. oral taxon 169	SRS014477	0.01046677775812953	1
25475	Actinomyces sp. oral taxon 414	SRS014477	0.00822053161266339	1
24734	Actinomyces sp. oral taxon 171	SRS014477	0.00798141821030878	1
8306	Actinomyces sp. HMT 175	SRS014477	0.00268026439940263	1
2012	Actinomyces sp. oral taxon 897	SRS014477	6.492525850708046e-4	1
1966	Actinomyces sp. Chiba101	SRS014477	6.344088380960248e-4	1
1692	Actinomyces sp. HMT897	SRS014477	5.459917365505972e-4	1
1277	Actinomyces sp. ZJ750	SRS014477	4.1207532362595305e-4	1
1092	Actinomyces sp. ZJ34	SRS014477	3.523776455752081e-4	1
830	Actinomyces sp. Z16	SRS014477	2.678328258492882e-4	1
724	Actinomyces sp. 432	SRS014477	2.336276697769695e-4	1
412	Actinomyces sp. zg-993	SRS014477	1.3294834246976717e-4	1
37	Actinomyces sp. zg-332	SRS014477	1.1939535610148991e-5	1
25794	Actinomyces naeslundii	SRS014477	0.00832346977103197	1
21661	Actinomyces oris	SRS014477	0.00698979137436317	1
17438	Actinomyces viscosus	SRS014477	0.00562707086404805	1
2447	Actinomyces slackii	SRS014477	7.896228010279618e-4	1
1432	Actinomyces howellii	SRS014477	4.620922971279286e-4	1
1313	Actinomyces radicidentis	SRS014477	4.236921690844765e-4	1
880	Actinomyces marmotae	SRS014477	2.8396733343057063e-4	1
875	Actinomyces gaoshouyii	SRS014477	2.823538826724424e-4	1
722	Actinomyces procaprae	SRS014477	2.3298228947371815e-4	1
671	Actinomyces qiguomingii	SRS014477	2.1652509174081012e-4	1
644	Actinomyces weissii	SRS014477	2.078124576469176e-4	1
571	Actinomyces wuliandei	SRS014477	1.8425607657824528e-4	1
472	Actinomyces lilanjuaniae	SRS014477	1.5230975156730608e-4	1
363	Actinomyces israelii	SRS014477	1.171365250401104e-4	1
41	Actinomyces pacaensis	SRS014477	1.3230296216651589e-5	1
14973	Schaalia meyeri	SRS014477	0.00483163964029083	1
522	Schaalia odontolytica	SRS014477	1.6844425914858848e-4	1
96	Schaalia cardiffensis	SRS014477	3.097825455606225e-5	1
37	Schaalia sp. ZJ405	SRS014477	1.1939535610148991e-5	1
7716	Pauljensenia hongkongensis	SRS014477	0.0024898772099435	1
99	Arcanobacterium sp. JY-X040	SRS014477	3.19463250109392e-5	1
42	Arcanobacterium haemolyticum	SRS014477	1.3552986368277234e-5	1
48	Trueperella sp. 19M2397	SRS014477	1.5489127278031126e-5	1
55	Trueperella pyogenes	SRS014477	1.7747958339410664e-5	1
54	Flaviflexus sp. dk850	SRS014477	1.7425268187785015e-5	1
73	Flaviflexus salsibiostraticola	SRS014477	2.3556381068672337e-5	1
160	Actinobaculum sp. 313	SRS014477	5.163042426010375e-5	1
111	Mobiluncus curtisii	SRS014477	3.581860683044698e-5	1
76	Actinotignum schaalii	SRS014477	2.452445152354928e-5	1
59	Winkia sp. C64	SRS014477	1.903871894591326e-5	1
193746	Corynebacterium matruchotii	SRS014477	0.06251992611686288	1
62	Corynebacterium aquilae	SRS014477	2.0006789400790203e-5	1
46	Corynebacterium ulcerans	SRS014477	1.4843746974779828e-5	1
37	Corynebacterium kroppenstedtii	SRS014477	1.1939535610148991e-5	1
36	Corynebacterium halotolerans	SRS014477	1.1616845458523344e-5	1
35	Corynebacterium vitaeruminis	SRS014477	1.1294155306897695e-5	1
34	Corynebacterium sphenisci	SRS014477	1.0971465155272046e-5	1
33	Corynebacterium diphtheriae	SRS014477	1.06487750036464e-5	1
33	Corynebacterium jeikeium	SRS014477	1.06487750036464e-5	1
31	Corynebacterium genitalium	SRS014477	1.0003394700395102e-5	1
31	Nocardia brasiliensis	SRS014477	1.0003394700395102e-5	1
36	Tsukamurella paurometabola	SRS014477	1.1616845458523344e-5	1
22414	Pseudopropionibacterium propionicum	SRS014477	0.00723277705853728	1
94	Tessaracoccus flavus	SRS014477	3.0332874252810953e-05	1
92	Tessaracoccus aquimaris	SRS014477	2.9687493949559656e-5	1
90	Tessaracoccus flavescens	SRS014477	2.904211364630836e-5	1
85	Tessaracoccus sp. MC1865	SRS014477	2.7428662888180117e-5	1
72	Tessaracoccus timonensis	SRS014477	2.323369091704669e-5	1
60	Tessaracoccus defluvii	SRS014477	1.9361409097538905e-5	1
120	Propionibacterium australiense	SRS014477	3.872281819507781e-5	1
112	Propionibacterium acidifaciens	SRS014477	3.6141296982072626e-5	1
94	Propionibacterium freudenreichii	SRS014477	3.0332874252810953e-05	1
32	Propionibacterium sp. oral taxon 193	SRS014477	1.032608485202075e-5	1
115	Cutibacterium acnes	SRS014477	3.710936743694957e-5	1
66	Cutibacterium avidum	SRS014477	2.12975500072928e-5	1
39	Cutibacterium granulosum	SRS014477	1.2584915913400287e-5	1
98	Acidipropionibacterium acidipropionici	SRS014477	3.162363485931355e-5	1
53	Acidipropionibacterium jensenii	SRS014477	1.7102578036159367e-5	1
45	Acidipropionibacterium virtanenii	SRS014477	1.452105682315418e-5	1
33	Microlunatus phosphovorus	SRS014477	1.06487750036464e-5	1
47	Raineyella sp. CBA3103	SRS014477	1.5166437126405477e-5	1
44	Propioniciclava sp. HDW11	SRS014477	1.4198366671528532e-5	1
34	Brevilactibacter sp. MC1595	SRS014477	1.0971465155272046e-5	1
31	Auraticoccus monumenti	SRS014477	1.0003394700395102e-5	1
42	Streptomyces venezuelae	SRS014477	1.3552986368277234e-5	1
33	Streptomonospora sp. M2	SRS014477	1.06487750036464e-5	1
4176	Olsenella sp. oral taxon 807	SRS014477	0.0013475540731887	1
239	Lancefieldella parvula	SRS014477	7.712294623852998e-5	1
65768	Streptococcus oralis	SRS014477	0.02122268589211564	1
61935	Streptococcus mitis	SRS014477	0.01998581454093453	1
26110	Streptococcus sanguinis	SRS014477	0.00842543985894568	1
2655	Streptococcus sp. NPS 308	SRS014477	8.567423525660966e-4	1
2558	Streptococcus sp. 116-D4	SRS014477	8.254414078584087e-4	1
2341	Streptococcus sp. 1643	SRS014477	7.55417644955643e-4	1
2293	Streptococcus sp. oral taxon 064	SRS014477	7.399285176776119e-4	1
1024	Streptococcus sp. oral taxon 431	SRS014477	3.30434715264664e-4	1
671	Streptococcus sp. oral taxon 061	SRS014477	2.1652509174081012e-4	1
346	Streptococcus sp. HSISS2	SRS014477	1.1165079246247436e-4	1
237	Streptococcus sp. KS 6	SRS014477	7.647756593527868e-5	1
210	Streptococcus sp. NSJ-72	SRS014477	6.776493184138617e-5	1
132	Streptococcus sp. HSISM1	SRS014477	4.25951000145856e-5	1
131	Streptococcus sp. A12	SRS014477	4.227240986295995e-5	1
116	Streptococcus sp. LPB0220	SRS014477	3.743205758857522e-5	1
114	Streptococcus sp. HSISS3	SRS014477	3.678667728532392e-5	1
110	Streptococcus sp. FDAARGOS_192	SRS014477	3.549591667882133e-5	1
88	Streptococcus sp. I-P16	SRS014477	2.8396733343057064e-5	1
74	Streptococcus sp. I-G2	SRS014477	2.3879071220297983e-5	1
44	Streptococcus sp. NCTC 11567	SRS014477	1.4198366671528532e-5	1
14057	Streptococcus vestibularis	SRS014477	0.00453605546140174	1
11513	Streptococcus mutans	SRS014477	0.00371513171566609	1
5484	Streptococcus intermedius	SRS014477	0.00176963279151505	1
2233	Streptococcus anginosus	SRS014477	7.20567108580073e-4	1
915	Streptococcus constellatus	SRS014477	2.952614887374683e-4	1
9423	Streptococcus pneumoniae	SRS014477	0.00304070929876848	1
9200	Streptococcus gordonii	SRS014477	0.00296874939495596	1
7584	Streptococcus cristatus	SRS014477	0.00244728210992891	1
4501	Streptococcus gwangjuense	SRS014477	0.00145242837246704	1
2371	Streptococcus pseudopneumoniae	SRS014477	7.650983495044125e-4	1
2230	Streptococcus salivarius	SRS014477	7.19599038125196e-4	1
2152	Streptococcus thermophilus	SRS014477	6.944292062983955e-4	1
1940	Streptococcus australis	SRS014477	6.26018894153758e-4	1
839	Streptococcus equi	SRS014477	2.70737037213919e-4	1
289	Streptococcus dysgalactiae	SRS014477	9.32574538198124e-5	1
565	Streptococcus pseudoporcinus	SRS014477	1.8231993566849135e-4	1
531	Streptococcus troglodytae	SRS014477	1.7134847051321933e-4	1
411	Streptococcus pyogenes	SRS014477	1.3262565231814152e-4	1
407	Streptococcus suis	SRS014477	1.3133489171163892e-4	1
277	Streptococcus porcinus	SRS014477	8.938517200030462e-5	1
244	Streptococcus agalactiae	SRS014477	7.873639699665822e-5	1
217	Streptococcus parasanguinis	SRS014477	7.002376290276572e-5	1
