species	PC1	PC2	PC3
Thiothrix sp.	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Burkholderia sp. DHOD12	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Burkholderia sp. Bp7605	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paraburkholderia sp. PGU16	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paraburkholderia graminis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paraburkholderia caffeinilytica	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paraburkholderia terricola	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Janthinobacterium lividum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bradyrhizobium sp. CCBAU 53421	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bradyrhizobium sp. 1(2017)	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bradyrhizobium sp. CCBAU 53351	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhizobium jaguaris	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhizobium phaseoli	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhizobium favelukesii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Agrobacterium larrymoorei	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Agrobacterium rhizogenes	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Agrobacterium rubi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Neorhizobium sp. SOG26	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. INR15	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. DCY119	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium loti	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Methylobacterium sp. 17Sr1-43	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Methylobacterium sp. AMS5	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Microvirga sp. 17 mud 1-3	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Methyloceanibacter caenitepidi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Aureimonas populi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Methylocystis parvus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Stappia sp. ES.058	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudovibrio sp. FO-BEG1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
[Ochrobactrum] quorumnocens	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brucella pituitosa	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Cohaesibacter sp. ES.047	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingomonas sp. NIC1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingomonas sp. AAP5	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingomonas insulae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingopyxis sp. QXT-31	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium sp. RAC03	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium sp. YG1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium sp. CAP-1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium sp. Cam5-1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium herbicidovorans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Novosphingobium sp. THN1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Novosphingobium aromaticivorans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Novosphingobium pentaromativorans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Novosphingopyxis sp. PB63	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Erythrobacter sp. HKB08	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Erythrobacter neustonensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Croceicoccus sp. YJ47	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Tsuneonella mangrovi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paracoccus sp. BM15	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paracoccus liaowanqingii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sulfitobacter pseudonitzschiae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sulfitobacter sp. AM1-D1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Roseovarius indicus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Celeribacter indicus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Confluentimicrobium sp. EMB200-NS6	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mameliella alba	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sagittula sp. P11	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Tateyamaria omphalii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Azospirillum sp. TSA2s	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Roseomonas mucosa	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Roseomonas gilardii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas sp. DS20	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas sp. CS1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas vesicularis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas vancanneytii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Caulobacter rhizosphaerae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Phreatobacter sp. NMCR1094	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Geobacter lovleyi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Hymenobacter sp. DG25A	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Hymenobacter baengnokdamensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nibribacter ruber	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Chitinophaga alhagiae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Chlorobium limicola	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pelodictyon luteolum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Stieleria maiorica	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Lacipirellula parvula	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Caulifigura coniformis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gemmata sp. SH-PL17	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Ereboglobus luteus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Nitrospira japonica	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Delftia sp. Cs1-4	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Burkholderia sp. KK1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paraburkholderia phymatum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. BIGb0427	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. SCB32	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. R32	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. 15A4	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas vancouverensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mixta gaviniae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Microbulbifer sp. GL-2	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhizobium sp. ADMK78	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rhizobium rosettiformans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. 113-3-3	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium erdmanii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Caenibius tardaugens	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingomonas sp. MK52	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingomonas sp. FARSPH	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium sp. EP60837	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium hydrophobicum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingopyxis sp. FD7	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingopyxis granuli	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Altererythrobacter sp. BO-6	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pelagerythrobacter marensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Niveispirillum cyanobacteriorum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Gluconobacter oxydans	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paracoccus sp. H4-D09	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Ruegeria pomeroyi	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas sp. AJA228-03	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas sp. 'scallop'	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Maridesulfovibrio salexigens	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Streptomyces sp. WAC 01529	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Micromonospora sp. B006	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus stellifer	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Thermacetogenium phaeum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Deinococcus sp. S14-83	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Hymenobacter sp. DG25B	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Arachidicoccus soli	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Niabella soli	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Prosthecochloris sp. GSB1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Rubinisphaera brasiliensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Leptospira santarosai	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus physcomitrellae	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Burkholderia dolosa	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Leclercia sp. 4-9-1-25	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Erythrobacter sp. HL-111	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Fulvivirga sp. S481	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Ignavibacterium album	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas extremorientalis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. R84	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. CMR5c	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. B10	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas luteola	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas atacamensis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Shewanella sp. Scap07	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bradyrhizobium elkanii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Sphingobium sp. PAMC28499	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Brevundimonas sp. SGAir0440	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Paenibacillus sp. TB2019	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bifidobacterium saguini	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pantoea sp. PSNIH1	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Acinetobacter lwoffii	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Pseudomonas sp. SGAir0191	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bacteroides sp. ZJ-18	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Komagataeibacter rhaeticus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Thermoanaerobacterium aotearoense	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Faecalibacterium virus Oengus	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Faecalibacterium virus Lugh	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Faecalibacterium virus Taranis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Faecalibacterium virus Toutatis	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Faecalibacterium virus Brigit	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Butyricicoccus sp. GAM44	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Vibrio sp. Scap24	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Thermoanaerobacterium xylanolyticum	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Mycoplasma genitalium	0.011194849626866404	-0.01016663292100981	0.004958417052657911
Bordetella petrii	-0.011178498915705364	-0.0028144988589402695	-0.02056403910729506
Chelatococcus daeguensis	0.01116198199257567	-0.010624471342706826	0.006010170811506664
Gramella fulva	0.011160621512937582	-0.010643422504349468	0.006053705723710671
Streptacidiphilus sp. P02-A3a	-0.01115791061036778	0.01440136672603917	-0.03500430443074643
Bacteroides cellulosilyticus	-0.011154288415149092	0.029130096323353196	0.040250029662638735
Castellaniella defragrans	-0.01111169902475306	-0.005116312235379454	-0.025985736369651402
Nocardioides sp. HDW12A	-0.011081419542265226	0.0058818074302125845	-0.03564056957837345
Acidovorax sp. T1	-0.011054226933192161	-1.515179465021905e-4	-0.029201827204876286
Streptomyces sp. DSM 40868	-0.011010212505728707	0.013131839589564	-0.0412065361685598
Effusibacillus sp. skT53	0.01097718087605792	-0.0119075056394357	0.00583252413973942
Alistipes indistinctus	-0.010971995655132787	0.05928404763772737	0.03708500695232066
Nocardioides humi	-0.01096880897473539	0.012585363720094183	-0.04133192044987653
Pseudomonas sp. LAB-08	0.010953493928900415	-0.010059814788721455	0.006580405026088366
Pseudomonas sp. DG56-2	0.010950023033128845	-0.010058278655094567	0.0066037305628209135
Pseudomonas sp. ADAK13	0.010950023033128845	-0.010058278655094567	0.0066037305628209135
Serratia sp. 3ACOL1	0.01094669988063314	-0.01005680790903018	0.0066260632171868
Pseudomonas lurida	0.01094669988063314	-0.01005680790903018	0.0066260632171868
Sphingomonas xanthus	0.010943512405492156	-0.010055397210446536	0.006647484076059622
Pseudomonas sp. HLS-6	0.010943512405492156	-0.010055397210446536	0.006647484076059622
Pseudomonas simiae	0.010943512405492156	-0.010055397210446536	0.006647484076059622
Pseudomonas sp. S34	0.01094044996208005	-0.010054041847849847	0.006668064681471521
Melioribacter roseus	0.010937503110543971	-0.010052737643391997	0.006687868472271931
Pseudomonas sp. ADAK18	0.010934663441314354	-0.010051480875203049	0.006706951963475062
Pseudomonas antarctica	0.010934663441314354	-0.010051480875203049	0.006706951963475062
Pseudomonas alkylphenolica	0.010931923430423726	-0.010050268213358922	0.006725365718564007
Pseudomonas sp. LG1E9	0.010931593466951245	-0.010200229873007121	0.007576480524336575
Pseudomonas poae	0.01092927631936321	-0.010049096666708784	0.006743155156893736
Bifidobacterium imperatoris	0.01092927631936321	-0.010049096666708784	0.006743155156893736
Pseudomonas sp. URMO17WK12:I11	0.01092927631936321	-0.010049096666708784	0.006743155156893736
Pseudomonas cichorii	0.01092671601464626	-0.010047963538424437	0.0067603612286550666
Methylobacterium sp. WL1	0.01092098507585414	0.01582650175695925	0.0015776868506701355
Gramella salexigens	0.010918599917602058	-0.009427282995801247	0.00917466688692525
Sphingobacterium mizutaii	0.010917552432735409	-0.009424479525492165	0.009190654081652698
Caldithrix abyssi	0.010915336186808218	-0.010493696793468078	0.007629691363342873
Pseudomonas koreensis	0.010910818540351136	-0.010040927704894842	0.0068671973727026875
Pseudomonas trivialis	0.010910818540351136	-0.010040927704894842	0.0068671973727026875
Pseudomonas sp. FDAARGOS_380	0.010906813442053494	-0.010039155146287813	0.006894112922349649
Pseudomonas frederiksbergensis	0.010899371404191824	-0.010035861482241337	0.006944125812085328
Pseudomonas extremaustralis	0.010884840110535436	-0.01002943028686791	0.0070417807825197045
Pseudomonas umsongensis	0.01086771175679294	-0.010021849696182184	0.007156888832626375
Streptococcus pasteurianus	0.01086024337584024	-0.013232299983703476	0.010075868441753115
Pseudomonas migulae	0.010854667789972574	-0.010016076755310578	0.007244548488009527
Sphingopyxis sp. EG6	0.010848155320681854	-0.010551649443217539	0.0059220444550186595
Advenella mimigardefordensis	0.0108082056358395	-0.006696362611531108	2.2930564531055577e-4
Pseudomonas sp. MYb193	0.010776964245248086	-0.009981687065779302	0.007766741318334979
Pseudomonas taetrolens	0.010760359086208772	-0.00997433802828038	0.007878333331640019
Antarcticibacterium flavum	0.01075580669976307	-0.011216558340030287	0.007321923498441777
Sphingobacterium sp. CZ-2	0.010705558664923223	-0.0113367212803201	0.007592424506203146
Flavobacterium nitrogenifigens	0.010698830971786068	-0.01242035279886141	0.007865236604991771
Pseudomonas sp. J380	0.010697339531886566	-0.00994644711396979	0.008301845020251428
Psychrobacter urativorans	0.010688633706700265	-0.009942594128545092	0.008360350967573048
Microbacterium sp. PM5	-0.01066331635594884	0.019498776389797186	-0.03241909908687223
Psychrobacter arcticus	0.01066139499265494	-0.009930538939524166	0.008543403893050097
Pseudomonas lundensis	0.010629371193968602	-0.009916365989006398	0.0087586141274491
Pseudomonas libanensis	0.01061637453541869	-0.009910613985618906	0.008845955856028086
Mycobacterium sp. DL440	0.0106163719113158	-0.011694023373530534	0.0020789623730990397
Rhodococcus erythropolis	0.01060887236901546	-0.011713824878411163	0.002041632340168213
Zhihengliuella sp. ISTPL4	0.010599445474414911	-0.011738715290647872	0.0019947086384566677
Mycolicibacterium frederiksbergense	0.010599445474414911	-0.011738715290647872	0.0019947086384566677
Arthrobacter sp. D5-1	0.010597182299849671	-0.01174469089027843	0.001983443366835397
Mycobacterium noviomagense	0.01059495421467902	-0.011750573841212543	0.001972352757640555
Rathayibacter sp. VKM Ac-2801	0.010592760147407636	-0.011756366972585475	0.0019614314773526206
Mycobacterium shigaense	0.01058637204618325	-0.011773233870924986	0.0019296337996381903
Bradyrhizobium sp. 6(2017)	0.01058637204618325	-0.011773233870924986	0.0019296337996381903
Mycobacterium paragordonae	0.010584304260655313	-0.011778693572808611	0.0019193411045962255
Mycobacterium leprae	0.010580255862948782	-0.011789382807395764	0.001899189632193025
Glutamicibacter protophormiae	0.01057827364373168	-0.011794616583262347	0.0018893228555702426
Paracoccus pantotrophus	0.010569475589610319	-0.0060890980750310285	0.0014739147834910557
Mycolicibacterium boenickei	0.010568753036304335	-0.011819754431265516	0.0018419326850036386
Kocuria sp. KD4	0.010563329426047893	-0.011834074724513104	0.0018149358975506525
Mycobacterium branderi	0.010563329426047893	-0.011834074724513104	0.0018149358975506525
Mycolicibacterium phocaicum	0.010559824164106505	-0.011843329884182926	0.0017974879602682392
Brevibacterium sp. 'Marine'	0.010556402368765292	-0.011852364661831503	0.0017804554897980788
Mycolicibacter hiberniae	0.010553060157319112	-0.01186118930920506	0.0017638191594260284
Campylobacter hyointestinalis	0.01054144627429087	-0.009602666742694048	0.012916895292091802
Gemella sanguinis	-0.010540345413662644	-0.08819202572194053	0.023995420510662342
Gordonia sp. KTR9	0.010535950301612472	-0.011906365518327407	0.0016786524317255961
Mycobacterium tuberculosis	0.010533015733304327	-0.009222838202156504	0.008349533116980777
Mycobacterium basiliense	0.010504470417067025	-0.011989483802417928	0.0015219568522250467
Spirosoma taeanense	0.0104500232720742	-0.005559426105172953	0.006926770933672395
Enterocloster bolteae	0.010444242308099467	0.07971165174714542	0.03393572534551494
Microterricola viridarii	-0.010442076667636349	0.031239885245277568	-0.032455823520451135
Marivirga tractuosa	0.010435611334483506	-0.012915310250620928	0.010798391059161697
Mucilaginibacter paludis	0.010397905030324851	-0.009304239077558799	0.00706451568072121
Bosea sp. AS-1	0.010365254848107507	-4.458895130088424e-4	2.6523995628570455e-4
Microbacterium paraoxydans	0.010354071512934755	-0.01279534867622228	0.0035965600714772676
Phytohabitans suffuscus	-0.010352820474797752	0.011425119238126497	-0.04136793584728485
Streptomyces bingchenggensis	-0.0103322623878286	0.016549724832587504	-0.036283747667000425
Streptomyces cattleya	-0.010332089160092123	0.013608116154255454	-0.03814933531181231
Pseudonocardia sp. CGMCC 4.1532	-0.010327784705269275	0.017072134768743898	-0.03626601023107679
Denitratisoma sp. DHT3	0.010291077325544198	0.010681195745246369	-0.002691556408135261
Flavobacterium sediminis	0.010282340341827305	-0.01001751842498156	0.006000298539325577
Micromonospora maris	0.010278216440289086	-0.012098913973150877	0.0028700003053462823
Bordetella trematum	-0.01027321866531822	0.0054013409363233	-0.03217466737151292
Sphaerochaeta coccoides	0.010253558705898716	-0.01001281517515526	0.006033160729466162
Methylobacterium brachiatum	0.010252249690895903	-0.014449448074835622	0.010482338171035862
Treponema succinifaciens	-0.010248208803665441	0.010816957967237827	0.01398422797825162
Pseudomonas moraviensis	0.010246597462689614	-0.009713799924066013	0.007528165435310773
Streptomyces spectabilis	-0.01023466474815577	0.011444185294293556	-0.039616601108294305
Spirosoma sp. KCTC 42546	0.010227660308790833	-0.010008583079662096	0.006062730905817755
Flavobacterium sp. xlx-214	0.010219225869777632	-0.014182748467671282	0.016992860105472088
Pedobacter roseus	0.010215622417057793	-0.010006615949915094	0.006076475485451957
Kiritimatiella glycovorans	0.010208077111022116	-2.3486057212152446e-4	3.7799834149238347e-4
Spirochaeta africana	0.01019310665644488	-0.010002936616069914	0.006102183447579516
Arcticibacterium luteifluviistationis	0.010182678654167577	-0.010441508924378628	0.013446677161785549
Treponema pallidum	0.010153217392243008	-0.009996418252228667	0.006147728064571488
Mycobacterium sp. MS1601	0.010142344843455125	-0.009468443785776347	0.004560073871255426
Botrimarina mediterranea	0.010142344843455121	-0.009468443785776343	0.004560073871255425
Sphingomonas koreensis	0.010135364244388758	-0.009993500842851636	0.006168112365896468
Mariniblastus fucicola	0.010132197991774453	-0.00946171277446701	0.004556233575949025
Spirosoma radiotolerans	0.01012237331737498	-0.009455195482544889	0.004552515215597402
Pelobacter propionicus	0.01012237331737498	-0.009455195482544889	0.004552515215597402
Pedobacter heparinus	0.01012237331737498	-0.009455195482544889	0.004552515215597402
Aeromicrobium choanae	-0.01011408304321368	0.006857058639212051	-0.03825860313193822
Parabacteroides sp. CT06	0.010103612952334619	-0.00944275061459689	0.004545414950009793
Planctomyces sp. SH-PL14	0.010094642722796367	-0.009436800126862422	0.004542019972781665
Rhizobium sp. ACO-34A	0.010094642722796367	-0.009436800126862422	0.004542019972781665
Hyphomonas sp. CACIAM 19H1	0.010085925209687542	-0.009431017280993438	0.004538720641547811
Brevibacillus sp. SCSIO 07484	0.010085925209687542	-0.009431017280993438	0.004538720641547811
Erythrobacter aureus	0.010085925209687542	-0.009431017280993438	0.004538720641547811
Stigmatella aurantiaca	0.010077446562858918	-0.009425392889360706	0.004535511714419942
Salinispira pacifica	0.010074194391403826	-0.009983504986426372	0.00623795465507872
Nonlabens spongiae	0.010070745318043885	-0.009900589036293901	0.005597168708858544
Mycobacteroides immunogenum	0.01007030382042285	-0.008950995643899557	0.0013785767529317025
Pararhodospirillum photometricum	0.010069194040447104	-0.009419918499527034	0.004532388368964481
Mycolicibacterium mucogenicum	0.010061155893693769	-0.009414586317840977	0.004529346158609936
Gemmatimonas sp. TET16	0.010061155893693769	-0.009414586317840977	0.004529346158609936
Parasphingorhabdus sp. JHSY0214	0.010053321266349696	-0.009409389142705577	0.004526380974574167
Geobacter bremensis	0.010053321266349696	-0.009409389142705577	0.004526380974574167
Pseudomonas sp. gcc21	0.010030941547177142	-0.009394543341506262	0.004517910886195855
Bremerella volcania	0.010030941547177142	-0.009394543341506262	0.004517910886195855
Saccharomonospora azurea	0.01002382741201102	-0.009389824111762266	0.004515218387995687
Solitalea canadensis	0.01001007175849055	-0.009380699167165916	0.004510012263641696
Rhizobium etli	0.01001007175849055	-0.009380699167165916	0.004510012263641696
Corynebacterium stationis	-0.009995953669017475	-0.017484243751742144	-0.013629882476816348
Luteolibacter luteus	0.00997814126754176	-0.009359517769974669	0.004497927479278949
Hymenobacter swuensis	0.00997814126754176	-0.009359517769974669	0.004497927479278949
Gramella forsetii	0.00997796067222633	-0.009741443372190616	0.011395564601756338
Mucilaginibacter celer	0.009972132316588344	-0.00935553167477021	0.00449565326192868
Streptomyces niveus	-0.009954361320693324	0.01627238297879413	-0.03544361122626794
Streptomyces buecherae	-0.00990582591711642	0.016533620743329674	-0.04133839365450636
Mesorhizobium sp. NZP2077	0.009898355727218157	-0.009306591267140051	0.004467730917264844
Nocardioides sp. JQ2195	-0.0098802066868948	0.008825341045121147	-0.036230177234487765
Aquiflexum balticum	0.009880147460898079	-0.00929451263916944	0.004460839605369562
Serratia fonticola	0.009859254344296287	-0.009838305702975905	0.008683012950814738
Glaciecola amylolytica	0.009843966016406433	-0.009638067766689719	0.009980709830586501
Tomitella sp. HY188	0.00984224012545103	0.014716978734850106	-0.006461141410146227
Candidatus Accumulibacter phosphatis	0.009833402010737348	0.030102123871364957	-0.005208554244764335
Urbifossiella limnaea	0.009831080628332952	0.03383551984288385	-0.007966490136431872
Geobacter sulfurreducens	0.009826318275636717	0.04563932861877539	-0.009592890797266485
Actinoplanes friuliensis	-0.009788521158843355	0.0244171376314321	-0.03626562263363098
Flavobacterium johnsoniae	0.00978118034604556	-0.011160089250557616	0.008605392705180862
Streptomyces sp. CRPJ-33	-0.009780453944285557	0.01160134078482156	-0.04112677823143901
Tistrella mobilis	0.009759189836346296	0.012477884574155287	-0.0048158653698602335
Pontibacter korlensis	0.009721965909616886	-0.010772364213118928	0.01175649188682056
Aequorivita sp. H23M31	0.009718141532416645	-0.012778474771758782	0.010098034733131192
Xylophilus rhododendri	-0.009631447515753228	0.004240680350294593	-0.029957358017317796
Leeuwenhoekiella sp. ZYFB001	0.009608046637850313	-0.010627845825719387	0.007213204604029957
Streptomyces sp. SN-593	-0.0095885080026017	0.014096648782751632	-0.03876154532647143
Mycobacterium lacus	0.009577434452656868	-0.0019010843286295367	-0.0018843965196752915
Phytohabitans flavus	-0.009565136372936855	0.010757233733984151	-0.03996699924368827
Corynebacterium sp. FDAARGOS 1242	0.009558481358172563	-0.013965582792843084	0.0031027490117730163
Muricauda sp. 501str8	0.009555283381199252	-0.010447948419710461	0.006919936035642405
uncultured crAssphage	0.009550331380671634	-0.018737197074214153	0.01782131759788717
Corynebacterium sp. LMM-1652	-0.009546446179144633	-0.01306358603779281	-0.024599731153122733
Leucobacter insecticola	0.009532302579587067	-0.011045653694669741	0.0015701692809316679
Pontibacter russatus	0.009523984239678427	-0.003090737781969627	0.018135510870070738
Caulobacter sp. FWC26	0.009515126107505396	-0.010107768351385684	0.005922280343121749
Sulfuricella denitrificans	0.00948211933559648	-0.010106611655417144	0.005941220374271532
Pedobacter steynii	0.009474284559246773	-0.009755212177671434	0.007477733974906245
Flammeovirga sp. MY04	0.009461501891856433	-0.00992626591597516	0.016022268337064636
Pedobacter sp. eg	0.00945565074322577	-0.009750756467984617	0.007505018318236967
Pedobacter sp. CJ43	0.009429378110155838	-0.009744474167808641	0.00754348770851505
