species	PC1	PC2
Streptomyces bingchenggensis	0.0011810631542887376	0.01366265324590014
Streptomyces niveus	0.0011810631542887376	0.01366265324590014
Streptomyces cattleya	0.0011810631542887376	0.01366265324590014
Streptomyces griseus	0.0011810631542887376	0.01366265324590014
Streptomyces spectabilis	0.0011810631542887376	0.01366265324590014
Streptomyces vietnamensis	0.0011810631542887376	0.01366265324590014
Streptomyces tsukubensis	0.0011810631542887376	0.01366265324590014
Streptomyces rapamycinicus	0.0011810631542887376	0.01366265324590014
Streptomyces pluripotens	0.0011810631542887376	0.01366265324590014
Streptomyces dengpaensis	0.0011810631542887376	0.01366265324590014
Streptomyces cadmiisoli	0.0011810631542887376	0.01366265324590014
Streptomyces chartreusis	0.0011810631542887376	0.01366265324590014
Streptomyces finlayi	0.0011810631542887376	0.01366265324590014
Streptomyces griseorubiginosus	0.0011810631542887376	0.01366265324590014
Streptomyces xinghaiensis	0.0011810631542887376	0.01366265324590014
Streptomyces globosus	0.0011810631542887376	0.01366265324590014
Streptomyces hygroscopicus	0.0011810631542887376	0.01366265324590014
Streptomyces ficellus	0.0011810631542887376	0.01366265324590014
Streptomyces aquilus	0.0011810631542887376	0.01366265324590014
Streptomyces nitrosporeus	0.0011810631542887376	0.01366265324590014
Streptomyces qinzhouensis	0.0011810631542887376	0.01366265324590014
Streptomyces luteoverticillatus	0.0011810631542887376	0.01366265324590014
Streptomyces aureoverticillatus	0.0011810631542887376	0.01366265324590014
Streptomyces albireticuli	0.0011810631542887376	0.01366265324590014
Streptomyces clavuligerus	0.0011810631542887376	0.01366265324590014
Streptomyces ferrugineus	0.0011810631542887376	0.01366265324590014
Streptomyces hawaiiensis	0.0011810631542887376	0.01366265324590014
Streptomyces avermitilis	0.0011810631542887376	0.01366265324590014
Streptomyces subrutilus	0.0011810631542887376	0.01366265324590014
Streptomyces griseoviridis	0.0011810631542887376	0.01366265324590014
Streptomyces alboflavus	0.0011810631542887376	0.01366265324590014
Streptomyces olivoreticuli	0.0011810631542887376	0.01366265324590014
Streptacidiphilus sp. P02-A3a	0.0011810631542887376	0.01366265324590014
Streptacidiphilus sp. PB12-B1b	0.0011810631542887376	0.01366265324590014
Streptacidiphilus bronchialis	0.0011810631542887376	0.01366265324590014
Kitasatospora setae	0.0011810631542887376	0.01366265324590014
Kitasatospora sp. NA04385	0.0011810631542887376	0.01366265324590014
Pseudonocardia sp. CGMCC 4.1532	0.0011810631542887376	0.01366265324590014
Amycolatopsis sp. FDAARGOS 1241	0.0011810631542887376	0.01366265324590014
Amycolatopsis sp. AA4	0.0011810631542887376	0.01366265324590014
Amycolatopsis sp. YIM 10	0.0011810631542887376	0.01366265324590014
Amycolatopsis methanolica	0.0011810631542887376	0.01366265324590014
Amycolatopsis albispora	0.0011810631542887376	0.01366265324590014
Amycolatopsis mediterranei	0.0011810631542887376	0.01366265324590014
Saccharomonospora glauca	0.0011810631542887376	0.01366265324590014
Saccharomonospora marina	0.0011810631542887376	0.01366265324590014
Saccharothrix syringae	0.0011810631542887376	0.01366265324590014
Lentzea guizhouensis	0.0011810631542887376	0.01366265324590014
Allokutzneria albata	0.0011810631542887376	0.01366265324590014
Prauserella marina	0.0011810631542887376	0.01366265324590014
Micromonospora echinaurantiaca	0.0011810631542887376	0.01366265324590014
Micromonospora coxensis	0.0011810631542887376	0.01366265324590014
Micromonospora rifamycinica	0.0011810631542887376	0.01366265324590014
Micromonospora terminaliae	0.0011810631542887376	0.01366265324590014
Micromonospora krabiensis	0.0011810631542887376	0.01366265324590014
Micromonospora echinospora	0.0011810631542887376	0.01366265324590014
Micromonospora sagamiensis	0.0011810631542887376	0.01366265324590014
Micromonospora siamensis	0.0011810631542887376	0.01366265324590014
Micromonospora craniellae	0.0011810631542887376	0.01366265324590014
Actinoplanes sp. N902-109	0.0011810631542887376	0.01366265324590014
Actinoplanes sp. OR16	0.0011810631542887376	0.01366265324590014
Actinoplanes missouriensis	0.0011810631542887376	0.01366265324590014
Phytohabitans suffuscus	0.0011810631542887376	0.01366265324590014
Phytohabitans flavus	0.0011810631542887376	0.01366265324590014
Salinispora arenicola	0.0011810631542887376	0.01366265324590014
Actinomadura sp. WMMB 499	0.0011810631542887376	0.01366265324590014
Actinomadura sp. NAK00032	0.0011810631542887376	0.01366265324590014
Streptosporangium roseum	0.0011810631542887376	0.01366265324590014
Nonomuraea sp. ATCC 55076	0.0011810631542887376	0.01366265324590014
Nocardiopsis dassonvillei	0.0011810631542887376	0.01366265324590014
Nocardiopsis gilva	0.0011810631542887376	0.01366265324590014
Bifidobacterium subtile	0.0011810631542887376	0.01366265324590014
Frankia sp. QA3	0.0011810631542887376	0.01366265324590014
Frankia inefficax	0.0011810631542887376	0.01366265324590014
Frankia alni	0.0011810631542887376	0.01366265324590014
Candidatus Frankia datiscae	0.0011810631542887376	0.01366265324590014
Jiangella alkaliphila	0.0011810631542887376	0.01366265324590014
Nakamurella panacisegetis	0.0011810631542887376	0.01366265324590014
Nakamurella sp. PAMC28650	0.0011810631542887376	0.01366265324590014
Mycoplasma pneumoniae	0.0011810631542887376	0.01366265324590014
Deinococcus irradiatisoli	0.0011810631542887376	0.01366265324590014
Flavobacterium sp. SLB02	0.0011810631542887376	0.01366265324590014
Flavobacterium sp. CLA17	0.0011810631542887376	0.01366265324590014
Flavobacterium crocinum	0.0011810631542887376	0.01366265324590014
Flavobacterium columnare	0.0011810631542887376	0.01366265324590014
Flavobacterium album	0.0011810631542887376	0.01366265324590014
Aequorivita sp. H23M31	0.0011810631542887376	0.01366265324590014
Maribacter cobaltidurans	0.0011810631542887376	0.01366265324590014
Flagellimonas maritima	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. SNU WT5	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. cx-624	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. IHB B 17019	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. 3008163	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. NBC 122	0.0011810631542887376	0.01366265324590014
Chryseobacterium carnipullorum	0.0011810631542887376	0.01366265324590014
Chryseobacterium gallinarum	0.0011810631542887376	0.01366265324590014
Chryseobacterium arthrosphaerae	0.0011810631542887376	0.01366265324590014
Chryseobacterium balustinum	0.0011810631542887376	0.01366265324590014
Chryseobacterium nakagawai	0.0011810631542887376	0.01366265324590014
Kaistella jeonii	0.0011810631542887376	0.01366265324590014
Kaistella carnis	0.0011810631542887376	0.01366265324590014
Chryseobacterium taklimakanense	0.0011810631542887376	0.01366265324590014
Chryseobacterium lactis	0.0011810631542887376	0.01366265324590014
Elizabethkingia anophelis	0.0011810631542887376	0.01366265324590014
Bacteroides sp. A1C1	0.0011810631542887376	0.01366265324590014
Alkalitalea saponilacus	0.0011810631542887376	0.01366265324590014
Hymenobacter jejuensis	0.0011810631542887376	0.01366265324590014
Pontibacter akesuensis	0.0011810631542887376	0.01366265324590014
Pontibacter korlensis	0.0011810631542887376	0.01366265324590014
Fibrella sp. ES10-3-2-2	0.0011810631542887376	0.01366265324590014
Pedobacter steynii	0.0011810631542887376	0.01366265324590014
Pedobacter suwonensis	0.0011810631542887376	0.01366265324590014
Mucilaginibacter paludis	0.0011810631542887376	0.01366265324590014
Niastella koreensis	0.0011810631542887376	0.01366265324590014
Gemmatimonas sp. TET16	0.0011810631542887376	0.01366265324590014
Pirellulimonas nuda	0.0011810631542887376	0.01366265324590014
Tautonia plasticadhaerens	0.0011810631542887376	0.01366265324590014
Singulisphaera acidiphila	0.0011810631542887376	0.01366265324590014
Planctomyces sp. SH-PL14	0.0011810631542887376	0.01366265324590014
Gemmata obscuriglobus	0.0011810631542887376	0.01366265324590014
Frigoriglobus tundricola	0.0011810631542887376	0.01366265324590014
Limnoglobus roseus	0.0011810631542887376	0.01366265324590014
Anaerohalosphaera lusitana	0.0011810631542887376	0.01366265324590014
Akkermansia glycaniphila	0.0011810631542887376	0.01366265324590014
Opitutus terrae	0.0011810631542887376	0.01366265324590014
Opitutus sp. GAS368	0.0011810631542887376	0.01366265324590014
Nitrospira moscoviensis	0.0011810631542887376	0.01366265324590014
Caldithrix abyssi	0.0011810631542887376	0.01366265324590014
Rhodococcus sp. PBTS 2	0.0011810631542887376	0.01366265324590014
Corynebacterium pelargi	0.0011810631542887376	0.01366265324590014
Corynebacterium stationis	0.0011810631542887376	0.01366265324590014
Streptomyces sp. W1SF4	0.0011810631542887376	0.01366265324590014
Streptomyces sp. DSM 40868	0.0011810631542887376	0.01366265324590014
Streptomyces sp. CdTB01	0.0011810631542887376	0.01366265324590014
Streptomyces antibioticus	0.0011810631542887376	0.01366265324590014
Bifidobacterium eulemuris	0.0011810631542887376	0.01366265324590014
Bifidobacterium lemurum	0.0011810631542887376	0.01366265324590014
Paenibacillus ihbetae	0.0011810631542887376	0.01366265324590014
Cohnella sp. LGH	0.0011810631542887376	0.01366265324590014
Thermaerobacter marianensis	0.0011810631542887376	0.01366265324590014
Deinococcus actinosclerus	0.0011810631542887376	0.01366265324590014
Pseudomonas frederiksbergensis	0.0011810631542887376	0.01366265324590014
Pseudomonas denitrificans (nom. rej.)	0.0011810631542887376	0.01366265324590014
Pseudomonas sediminis	0.0011810631542887376	0.01366265324590014
Pseudomonas antarctica	0.0011810631542887376	0.01366265324590014
Cedecea neteri	0.0011810631542887376	0.01366265324590014
Kluyvera ascorbata	0.0011810631542887376	0.01366265324590014
Thioalkalivibrio sulfidiphilus	0.0011810631542887376	0.01366265324590014
Halomonas sp. JS92-SW72	0.0011810631542887376	0.01366265324590014
Sulfurifustis variabilis	0.0011810631542887376	0.01366265324590014
Thiothrix sp.	0.0011810631542887376	0.01366265324590014
Avibacterium paragallinarum	0.0011810631542887376	0.01366265324590014
Variovorax sp. PAMC26660	0.0011810631542887376	0.01366265324590014
Acidovorax sp. HDW3	0.0011810631542887376	0.01366265324590014
Acidovorax ebreus	0.0011810631542887376	0.01366265324590014
Ottowia oryzae	0.0011810631542887376	0.01366265324590014
Ralstonia insidiosa	0.0011810631542887376	0.01366265324590014
Janthinobacterium agaricidamnosum	0.0011810631542887376	0.01366265324590014
Janthinobacterium lividum	0.0011810631542887376	0.01366265324590014
Herbaspirillum sp. meg3	0.0011810631542887376	0.01366265324590014
Duganella sp. GN2-R2	0.0011810631542887376	0.01366265324590014
Achromobacter sp. B7	0.0011810631542887376	0.01366265324590014
Azoarcus pumilus	0.0011810631542887376	0.01366265324590014
Thauera sp. K11	0.0011810631542887376	0.01366265324590014
Dechloromonas sp. HYN0024	0.0011810631542887376	0.01366265324590014
Jeongeupia sp. USM3	0.0011810631542887376	0.01366265324590014
Casimicrobium huifangae	0.0011810631542887376	0.01366265324590014
Bradyrhizobium sp. 6(2017)	0.0011810631542887376	0.01366265324590014
Bradyrhizobium sp. 1(2017)	0.0011810631542887376	0.01366265324590014
Bosea sp. F3-2	0.0011810631542887376	0.01366265324590014
Rhizobium pseudoryzae	0.0011810631542887376	0.01366265324590014
Rhizobium etli	0.0011810631542887376	0.01366265324590014
Agrobacterium rubi	0.0011810631542887376	0.01366265324590014
Methylobacterium sp. 17Sr1-43	0.0011810631542887376	0.01366265324590014
Methylobacterium brachiatum	0.0011810631542887376	0.01366265324590014
Microvirga sp. 17 mud 1-3	0.0011810631542887376	0.01366265324590014
Starkeya novella	0.0011810631542887376	0.01366265324590014
Sphingomonas sp. C8-2	0.0011810631542887376	0.01366265324590014
Sphingomonas sp. AAP5	0.0011810631542887376	0.01366265324590014
Sphingomonas insulae	0.0011810631542887376	0.01366265324590014
Sphingopyxis sp. QXT-31	0.0011810631542887376	0.01366265324590014
Sphingobium sp. YG1	0.0011810631542887376	0.01366265324590014
Paracoccus liaowanqingii	0.0011810631542887376	0.01366265324590014
Sulfitobacter pseudonitzschiae	0.0011810631542887376	0.01366265324590014
Celeribacter indicus	0.0011810631542887376	0.01366265324590014
Mameliella alba	0.0011810631542887376	0.01366265324590014
Skermanella pratensis	0.0011810631542887376	0.01366265324590014
Geobacter bremensis	0.0011810631542887376	0.01366265324590014
Geobacter lovleyi	0.0011810631542887376	0.01366265324590014
Pelobacter propionicus	0.0011810631542887376	0.01366265324590014
Desulfovibrio gigas	0.0011810631542887376	0.01366265324590014
Pseudodesulfovibrio cashew	0.0011810631542887376	0.01366265324590014
Desulfolutivibrio sulfoxidireducens	0.0011810631542887376	0.01366265324590014
Leptotrichia shahii	0.0011810631542887376	0.01366265324590014
Flavobacterium anhuiense	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. JV274	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. G0201	0.0011810631542887376	0.01366265324590014
Chryseobacterium aureum	0.0011810631542887376	0.01366265324590014
Chryseobacterium gleum	0.0011810631542887376	0.01366265324590014
Kaistella antarctica	0.0011810631542887376	0.01366265324590014
Kaistella daneshvariae	0.0011810631542887376	0.01366265324590014
Hymenobacter sp. DG25A	0.0011810631542887376	0.01366265324590014
Flammeovirga sp. MY04	0.0011810631542887376	0.01366265324590014
Sphingobacterium sp. CZ-2	0.0011810631542887376	0.01366265324590014
Chlorobium limicola	0.0011810631542887376	0.01366265324590014
Janthinobacterium svalbardensis	0.0011810631542887376	0.01366265324590014
Serpentinomonas raichei	0.0011810631542887376	0.01366265324590014
Kingella kingae	0.0011810631542887376	0.01366265324590014
Pseudomonas vancouverensis	0.0011810631542887376	0.01366265324590014
Enterobacter hormaechei	0.0011810631542887376	0.01366265324590014
Methylomonas sp. LL1	0.0011810631542887376	0.01366265324590014
Actinobacillus indolicus	0.0011810631542887376	0.01366265324590014
Mannheimia varigena	0.0011810631542887376	0.01366265324590014
Sphingomonas sp. MK52	0.0011810631542887376	0.01366265324590014
Sphingomonas sp. FARSPH	0.0011810631542887376	0.01366265324590014
Sphingobium sp. EP60837	0.0011810631542887376	0.01366265324590014
Niveispirillum cyanobacteriorum	0.0011810631542887376	0.01366265324590014
Komagataeibacter xylinus	0.0011810631542887376	0.01366265324590014
Mycobacterium tuberculosis	0.0011810631542887376	0.01366265324590014
Corynebacterium kefirresidentii	0.0011810631542887376	0.01366265324590014
Paenibacillus stellifer	0.0011810631542887376	0.01366265324590014
Candidatus Desulforudis audaxviator	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. G0186	0.0011810631542887376	0.01366265324590014
Hymenobacter sp. DG25B	0.0011810631542887376	0.01366265324590014
Hymenobacter swuensis	0.0011810631542887376	0.01366265324590014
Bernardetia litoralis	0.0011810631542887376	0.01366265324590014
Pedobacter sp. PACM 27299	0.0011810631542887376	0.01366265324590014
Paenibacillus physcomitrellae	0.0011810631542887376	0.01366265324590014
Pseudomonas lurida	0.0011810631542887376	0.01366265324590014
Enterobacter cancerogenus	0.0011810631542887376	0.01366265324590014
Bordetella pertussis	0.0011810631542887376	0.01366265324590014
Pseudomonas cichorii	0.0011810631542887376	0.01366265324590014
Serratia fonticola	0.0011810631542887376	0.01366265324590014
Bradyrhizobium elkanii	0.0011810631542887376	0.01366265324590014
Campylobacter fetus	0.0011810631542887376	0.01366265324590014
Corynebacterium pseudopelargi	0.0011810631542887376	0.01366265324590014
Corynebacterium singulare	0.0011810631542887376	0.01366265324590014
Paenibacillus sp. TB2019	0.0011810631542887376	0.01366265324590014
Sphingobacterium mizutaii	0.0011810631542887376	0.01366265324590014
Alysiella filiformis	0.0011810631542887376	0.01366265324590014
Muricauda lutaonensis	0.0011810631542887376	0.01366265324590014
Chryseobacterium joostei	0.0011810631542887376	0.01366265324590014
Cruoricaptor ignavus	0.0011810631542887376	0.01366265324590014
Acinetobacter lwoffii	0.0011810631542887376	0.01366265324590014
Gallibacterium anatis	0.0011810631542887376	0.01366265324590014
Capnocytophaga cynodegmi	0.0011810631542887376	0.01366265324590014
Chryseobacterium sp. StRB126	0.0011810631542887376	0.01366265324590014
Bibersteinia trehalosi	0.0011810631542887376	0.01366265324590014
Treponema pallidum	0.0011810631542887376	0.01366265324590014
Mannheimia bovis	0.0011810631542887376	0.01366265324590014
Rodentibacter heylii	0.0011810631542887376	0.01366265324590014
Avibacterium volantium	0.0011810631542887376	0.01366265324590014
Vespertiliibacter pulmonis	0.0011810631542887376	0.01366265324590014
Bacteroides sp. HF-162	0.0011810631542887376	0.01366265324590014
Parabacteroides sp. CT06	0.0011810631542887376	0.01366265324590014
Faecalibacterium virus Taranis	0.0011810631542887376	0.01366265324590014
Faecalibacterium virus Toutatis	0.0011810631542887376	0.01366265324590014
Mycoplasma genitalium	0.0011810631542887376	0.01366265324590014
Schaalia meyeri	-9.489161282650047e-4	-0.03608219555255699
Brachybacterium sp. P6-10-X1	-7.343811382063603e-4	0.0025912052042458777
Olsenella sp. oral taxon 807	5.469828936950074e-4	-0.028593820212640196
Actinomyces sp. zg-993	4.308667009402298e-4	-0.1098944361986672
Actinomyces sp. ZJ34	-4.2530110285892065e-4	-0.12720218253373025
